text,category,macro
"Recent years have witnessed an emerging trend in neuromorphic computing that
centers around the use of brain connectomics as a blueprint for artificial
neural networks. Connectomics-based neuromorphic computing has primarily
focused on embedding human brain large-scale structural connectomes (SCs), as
estimated from diffusion Magnetic Resonance Imaging (dMRI) modality, to
echo-state networks (ESNs). A critical step in ESN embedding requires
pre-determined read-in and read-out layers constructed by the induced subgraphs
of the embedded reservoir. As \textit{a priori} set of functional sub-circuits
are derived from functional MRI (fMRI) modality, it is unknown, till this
point, whether the embedding of fMRI-induced sub-circuits/networks onto SCs is
well justified from the neuro-physiological perspective and ESN performance
across a variety of tasks. This paper proposes a pipeline to implement and
evaluate ESNs with various embedded topologies and processing/memorization
tasks. To this end, we showed that different performance optimums highly depend
on the neuro-physiological characteristics of these pre-determined fMRI-induced
sub-circuits. In general, fMRI-induced sub-circuit-embedded ESN outperforms
simple bipartite and various null models with feed-forward properties commonly
seen in MLP for different tasks and reservoir criticality conditions. We
provided a thorough analysis of the topological properties of pre-determined
fMRI-induced sub-circuits and highlighted their graph-theoretical properties
that play significant roles in determining ESN performance.",q-bio.NC,q-bio
"The MitraClip is the most widely percutaneous treatment for mitral
regurgitation, typically performed under the real-time guidance of 3D
transesophagel echocardiography (TEE). However, artifacts and low image
contrast in echocardiography hinder accurate clip visualization. This study
presents an automated pipeline for clip detection from 3D TEE images. An
Attention UNet was employed to segment the device, while a DenseNet classifier
predicted its configuration among ten possible states, ranging from fully
closed to fully open. Based on the predicted configuration, a template model
derived from computer-aided design (CAD) was automatically registered to refine
the segmentation and enable quantitative characterization of the device. The
pipeline was trained and validated on 196 3D TEE images acquired using a heart
simulator, with ground-truth annotations refined through CAD-based templates.
The Attention UNet achieved an average surface distance of 0.76 mm and 95%
Hausdorff distance of 2.44 mm for segmentation, while the DenseNet achieved an
average weighted F1-score of 0.75 for classification. Post-refinement,
segmentation accuracy improved, with average surface distance and 95% Hausdorff
distance reduced to 0.75 mm and 2.05 mm, respectively. This pipeline enhanced
clip visualization, providing fast and accurate detection with quantitative
feedback, potentially improving procedural efficiency and reducing adverse
outcomes.",q-bio.QM,q-bio
"Modeling dynamical biological systems is key for understanding, predicting,
and controlling complex biological behaviors. Traditional methods for
identifying governing equations, such as ordinary differential equations
(ODEs), typically require extensive quantitative data, which is often scarce in
biological systems due to experimental limitations. To address this challenge,
we introduce an approach that determines biomolecular models from qualitative
system behaviors expressed as Signal Temporal Logic (STL) statements, which are
naturally suited to translate expert knowledge into computationally tractable
specifications. Our method represents the biological network as a graph, where
edges represent interactions between species, and uses a genetic algorithm to
identify the graph. To infer the parameters of the ODEs modeling the
interactions, we propose a gradient-based algorithm. On a numerical example, we
evaluate two loss functions using STL robustness and analyze different
initialization techniques to improve the convergence of the approach.",q-bio.MN,q-bio
"One of the main advantages of deep learning models of protein structure, such
as Alphafold2, is their ability to accurately estimate the confidence of a
generated structural model, which allows us to focus on highly confident
predictions.The ipTM score provides a confidence estimate of interchain
contacts in protein-protein interactions. However, interactions, in particular
motif-mediated interactions, often also contain regions that remain flexible
upon binding. These non-interacting flanking regions are assigned low
confidence values and will affect iPTM, as it considers all interchain residue
pairs, and two models of the same motif-domain interaction, but differing in
the length of their flanking regions, would be assigned very different values.
Here we propose actifpTM (actual interface pTM), a modified ipTM measure, that
focuses on the confident region of an interaction, resulting in a more robust
measure of interaction confidence, even when not the full interaction is
structured. actifpTM has been incorporated into ColabFold.",q-bio.QM,q-bio
"Mean-field models of neuronal populations in the brain have proven extremely
useful to understand network dynamics and response to stimuli, but these models
generally lack a faithful description of the fluctuations in the biologically
relevant case of finite network size and connection probabilities $p<1$
(non-full connectivity). To gain insight into the different fluctuation
mechanisms underlying the neural variability of populations of spiking neurons,
we derive and analyze a stochastic mean-field model for finite-size networks of
Poisson neurons with random, non-full connectivity, external noise and
disordered mean inputs. We treat the quenched disorder of the connectivity by
an annealed approximation that enables a reduction to a low-dimensional closed
system of coupled Langevin equations for the mean and variance of the neuronal
membrane potentials as well as a variable capturing finite-size fluctuations
arising specifically in the case $p<1$. Comparing to microscopic simulations,
we find that the mesoscopic model describes the fluctuations and nonlinearities
well and outperforms previous mesoscopic models that neglected the recurrent
noise effect caused by the non-full connectivity. This effect can be
analytically understood by a softening of the effective nonlinearity and the
multiplicative character of finite-size spiking noise. The mesoscopic theory
shows that quenched disorder can stabilize the asynchronous state, and it
correctly predicts large quantitiative and non-trivial qualitative effects of
connection probability on the variance of the population firing rate and its
dependence on stimulus strength. Our theory thus elucidates how disordered
connectivity shapes nonlinear dynamics and fluctuations of neural populations
at the mesoscopic scale and showcases a useful mean-field method to treat
non-full connectivity in finite-size, spiking neural networks.",q-bio.NC,q-bio
"Since protein mutations are the main driving force of evolution at the
molecular level, a proper analysis of them (and the factors controlling them)
will enable us to find a response to several crucial queries in evolutionary
biology. Among them, we highlight the following: At the molecular level, what
factors determine whether protein evolution is repeatable? Aiming at finding an
answer to this and several other significant questions behind protein
evolvability and the factors that control it (including, but not limited to,
the proteins' robustness, the evolutionary pathways, the number of ancestors,
the epistasis, the post-translational modifications, and the location and order
of mutations) we distinguish two evolutionary models in our analysis:
convergent and divergent, based on whether or not a target sequence needs to be
reached after n-mutational steps beginning with a wild-type protein sequence
(from an unknown ancestor). Preliminary results suggest (regardless of whether
the evolution is convergent or divergent) a tight relationship between the
thermodynamic hypothesis (or Anfinsen's dogma) and protein evolution at the
molecular level. This conjecture will allow us to uncover how fundamental
physical principles guide protein evolution, and to gain a deeper grasp of
mutationally driven evolutionary processes and the factors that influence them.
Breaking down complex evolutionary problems into manageable pieces (without
compromising the vision of the problem as a whole) could lead to effective
solutions to critical evolutionary biology challenges, paving the way for
further progress in this field.",q-bio.PE q-bio.BM,q-bio
"The capability of cells to form surface extensions to non-locally probe the
surrounding environment plays a key role in cell migration. The existing
mathematical models for migration of cell populations driven by this non-local
form of environmental sensing rely on the simplifying assumption that cells in
the population share the same cytoskeletal properties, and thus form surface
extensions of the same size. To overcome this simplification, we develop a
kinetic modelling framework wherein a population of migrating cells is
structured by a continuous phenotypic variable that captures variability in
structural properties of the cytoskeleton. This framework provides a multiscale
representation of cell migration, from single-cell dynamics to population-level
behaviours, as we start with a microscopic model that describes the dynamics of
single cells in terms of stochastic processes. Next, we formally derive the
mesoscopic counterpart of this model, which consists of a phenotype-structured
kinetic equation that features a phenotype-dependent non-locality. Then,
considering an appropriately rescaled version of this kinetic equation, we
formally derive the corresponding macroscopic model, which takes the form of a
partial differential equation for the cell number density. To validate the
formal procedures employed to derive the macroscopic model from the microscopic
model, through the mesoscopic one, we first compare the results of numerical
simulations of the two models. We then compare numerical solutions of the
macroscopic model with the results of cell locomotion assays, to test the
ability of the model to recapitulate qualitative features of experimental
observations.",q-bio.CB q-bio.PE,q-bio
"The impact of physical activity on a person's progression to type 2 diabetes
is multifaceted. Systems of ordinary differential equations have been crucial
in simulating this progression. However, such models often operate on multiple
timescales, making them computationally expensive when simulating long-term
effects. To overcome this, we propose a homogenized version of a two-timescale
model that captures the short- and long-term effects of physical activity on
blood glucose regulation. By invoking the homogenized contribution of a
physical activity session into the long-term effects, we reduce the full model
from 12 to 7 state variables, while preserving its key dynamics. The
homogenized model offers a computational speedup of over 1000 times, since a
numerical solver can take time steps at the scale of the long-term effects. We
prove that the error introduced by the homogenization is bounded over time and
validate the theoretical findings through a simulation study. The significant
reduction in computational time opens the door to apply the homogenized model
in medical decision support systems. It supports the development of
personalized physical activity plans that can effectively reduce the risk of
developing type 2 diabetes.",q-bio.QM,q-bio
"Gene silencing via small interfering RNA (siRNA) represents a transformative
tool in cancer therapy, offering specificity and reduced off-target effects
compared to conventional treatments. A crucial step in siRNA-based therapies is
endosomal escape, the release of siRNA from endosomes into the cytoplasm.
Quantifying endosomal escape is challenging due to the dynamic nature of the
process and limitations in imaging and analytical techniques. Traditional
methods often rely on fluorescence intensity measurements or manual image
processing, which are time-intensive and fail to capture continuous dynamics.
This paper presents a novel computational framework that integrates automated
image processing to analyze time-lapse fluorescent microscopy data of endosomal
escape, hierarchical Bayesian inference, and stochastic simulations. Our method
employs image segmentation techniques such as binary masks, Gaussian filters,
and multichannel color quantification to extract precise spatial and temporal
data from microscopy images. Using a hierarchical Bayesian approach, we
estimate the parameters of a compartmental model that describes endosomal
escape dynamics, accounting for variability over time. These parameters inform
a Gillespie stochastic simulation algorithm, ensuring realistic simulations of
siRNA release events over time. Our framework provides a scalable and
reproducible method for quantifying endosomal escape. The model captures
uncertainty and variability in parameter estimation, and endosomal escape
dynamics. Additionally, synthetic data generation allows researchers to
validate experimental findings and explore alternative conditions without
extensive laboratory work. This integrated approach not only improves the
accuracy of endosomal escape quantification but also provides predictive
insights for optimizing siRNA delivery systems and advancing gene therapy
research.",q-bio.QM,q-bio
"While cancer has traditionally been considered a genetic disease, mounting
evidence indicates an important role for non-genetic (epigenetic) mechanisms.
Common anti-cancer drugs have recently been observed to induce the adoption of
reversible drug-tolerant cell states, thereby accelerating the evolution of
drug resistance. Determining how to optimally balance the competing goals of
killing the tumor bulk and delaying resistance evolution in this scenario is a
nontrivial question of high clinical importance. In this work, we use a
combined mathematical and computational approach to study optimal dosing of
anti-cancer drug treatment under drug-induced cell plasticity. Our results show
that the optimal treatment steers the tumor into a fixed equilibrium
composition while balancing the trade-off between cell kill and tolerance
induction in a precisely quantifiable way. Under linear induction of tolerance,
a low-dose constant strategy is optimal in equilibrium, while under uniform
induction of tolerance, alternating between a large dose and no dose is best.
The directionality of drug induction, whether the drug elevates transitions
from sensitivity to tolerance or inhibits transitions back, significantly
affects optimal dosing. To demonstrate the applicability of our approach, we
use it to identify an optimal low-dose strategy for colorectal cancer using
publicly available in vitro data.",q-bio.PE,q-bio
"Decades after their initial observation in prion-infected brain tissues, the
identities of virus-like dense particles, varicose tubules, and oval bodies
containing parallel bands and fibrils have remained elusive. Our recent work
revealed that a phenotype of dilation of the endoplasmic reticulum (ER), most
notable for the perinuclear space (PNS), contributes to spongiform
degeneration. To assess the significance of this phenotype for the etiology of
prion diseases, we explored whether it can be functionally linked to other
neuropathological hallmarks observed in these diseases, as this would indicate
it to be a central event. Having surveyed the neuropathological record and
other distant literature niches, we propose a model in which pathogenic forms
of the prion protein poison raft domains, including essential Na+, K+-ATPases
(NKAs) embedded within them, thereby triggering an ER-centered cellular rescue
program coordinated by the unfolded protein response (UPR). The execution of
this program stalls general protein synthesis, causing the deterioration of
synaptic spines. As the disease progresses, cells selectively increase sterol
biosynthesis, along with ribosome and ER biogenesis. These adaptive rescue
attempts cause morphological changes to the ER which manifest as ER dilation or
ER hypertrophy in a manner that is influenced by Ca2+ influx into the cell. The
nuclear-to-cytoplasmic transport of mRNAs and tRNAs interrupts in late stage
disease, thereby depriving ribosomes of supplies and inducing them to aggregate
into a paracrystalline form. In support of this model, we share previously
reported data, whose features are consistent with the interpretation that 1)
the phenotype of ER dilation is observed in major prion diseases, 2) varicose
tubules and oval bodies represent ER hypertrophy, and 3) virus-like dense
particles are paracrystalline aggregates of inactive ribosomes.",q-bio.NC q-bio.MN,q-bio
"This study examines the phytochemical characteristics of Ayurvedic products.
An analysis was performed on Kottakkal Ayurveda Triphala (T), Kottakkal
Ayurveda Hinguvachadi Churnam (H), and Kottakkal Ayurveda Jirakadyarishtam (J)
using GC-MS and LC-MS techniques to determine their bioactive constituents,
while also assessing their antimicrobial, docking, anticancer, and
anti-diabetic activities. The GC-MS analysis identified 30, 45, and 8 chemical
components in Kottakkal Ayurveda Triphala (T), Kottakkal Ayurveda Hinguvachadi
Churnam (H), and Kottakkal Ayurveda Jirakadyarishtam (J), respectively. The
LC-MS analysis produced 15, 20, and 16 peaks for Kottakkal Ayurveda Triphala
(T), Kottakkal Ayurveda Hinguvachadi Churnam (H), and Kottakkal Ayurveda
Jirakadyarishtam (J), with m/z values of 982, 981, 972, and 933; 987, 985, 974,
and 945; and 969, 965, 951, and 941, respectively, confirming their precision.
Moreover, characterization of the Ayurvedic products was carried out using
FT-IR, UV-vis, and 1H-NMR spectroscopy to identify significant functional
groups and chemical substances. Kottakkal Ayurveda Triphala (T) was evaluated
for antibacterial activity against Gram-positive bacteria (Streptococcus
pneumoniae and Staphylococcus aureus) along with Gram-negative bacteria
(Escherichia coli and Klebsiella pneumoniae), yielding a P value of 0.0650 (P <
0.0001). Both Kottakkal Ayurveda Hinguvachadi Churnam (H) and Kottakkal
Ayurveda Jirakadyarishtam (J) were subjected to analysis for their
effectiveness against Aspergillus niger and Aspergillus fumigatus, also
revealing a P value within the acceptable range of 0.0650 (P < 0.0001). The
anti-diabetic properties of Kottakkal Ayurveda Triphala (T) were assessed using
the {\alpha}-glucosidase inhibitory method, which exhibited a significant
inhibitory effect on {\alpha}-glucosidase, resulting in an average P value of
0.001 (P < 0.0001).",q-bio.OT,q-bio
"Methods for converting the tacit knowledge of experts into explicit knowledge
have drawn increasing attention. Gaze data has emerged as a valuable approach
in this effort. However, the effective transfer of tacit knowledge remains a
challenge. No studies have directly compared the effects of gaze-based and
annotation-based guidance or adequately examined their impacts on skill
improvement after instruction. This study examined the effects of gaze and
annotation guidance on the spatiotemporal characteristics of eye movements and
the skill transfer of expert evaluation techniques in karate kata performances.
28 non-expert participants were assigned to three groups: a gaze guidance
group, an annotation guidance group, and a control group. Participants were
presented with instructional slideshows based on the expert's gaze data and
annotations. Before and after instruction, participants were asked to evaluate
karate kata performance videos performed by practitioners with different skill
levels. The results showed that the annotation guidance group exhibited an
effect of directing gaze toward the presented areas of focus, with a trend of
increased total number of fixation areas. On the other hand, while the gaze
guidance group was not encouraged to make fixations on multiple areas, the
possibility of promoting peripheral vision was inferred based on measurements
from the eye-tracking system. Regarding ranking results, 71.4% of participants
in the gaze guidance group showed an improvement in ranking skills, with a
trend toward better scoring ability compared to the other groups. This
demonstrates the necessity of selecting appropriate methods based on
instructional goals to transfer tacit knowledge effectively. Gaze-based
instructional methods are expected to be versatile and applicable to karate
kata and fields such as industry, medicine, and other sports.",q-bio.NC,q-bio
"Ecologists have long argued about the strength of density dependence and
population regulation, respectively defined as the short-term and long-term
rates of return to equilibrium. Here, I give three arguments for the
intractability of population regulation. First, the ecological literature
flip-flops on the strength of evidence for population regulation; by simple
induction, population regulation should remain uncertain. Second, there is an
analogous debate in economics about whether shocks to Gross Domestic Product
have transient or permanent effects. This literature is extensive and
sophisticated, yet there is no consensus, implying that more research will not
resolve the issue in ecology. Third, using a variety of time series models and
the Global Population Dynamics Database, I show that one's conclusions about
population regulation are almost entirely dependent on model structure. This
insurmountable model uncertainty explains why the strength of regulation is
unresolved despite decades of research. However, it is possible to achieve the
more modest goal of estimating density dependence. I introduce a novel measure
of density dependence -- the effective autoregressive parameter -- which is
conceptually intuitive and easy to calculate with simulations. The strength of
density dependence varies significantly across populations, with an average
that can be characterized as moderate: perturbations have an average half-life
of 3 years. Rather than a universal balance of nature, stability varies widely
across populations in ways that correlate with life history and taxonomy.",q-bio.PE,q-bio
"Deep learning is an advanced technology that relies on large-scale data and
complex models for feature extraction and pattern recognition. It has been
widely applied across various fields, including computer vision, natural
language processing, and speech recognition. In recent years, deep learning has
demonstrated significant potential in the realm of proteomics informatics,
particularly in deciphering complex biological information. The introduction of
this technology not only accelerates the processing speed of protein data but
also enhances the accuracy of predictions regarding protein structure and
function. This provides robust support for both fundamental biology research
and applied biotechnological studies. Currently, deep learning is primarily
focused on applications such as protein sequence analysis, three-dimensional
structure prediction, functional annotation, and the construction of protein
interaction networks. These applications offer numerous advantages to proteomic
research. Despite its growing prevalence in this field, deep learning faces
several challenges including data scarcity, insufficient model
interpretability, and computational complexity; these factors hinder its
further advancement within proteomics. This paper comprehensively reviews the
applications of deep learning in proteomics along with the challenges it
encounters. The aim is to provide a systematic theoretical discussion and
practical basis for research in this domain to facilitate ongoing development
and innovation of deep learning technologies within proteomics.",q-bio.GN,q-bio
"During the COVID-19 pandemic, case isolation emerged as a key
non-pharmaceutical intervention in pandemic response. Its effectiveness hinges
on the timing of isolation, which is often dictated by the onset of
contagiousness. While minimizing isolation delays is crucial, the impact of
evolving epidemic dynamics, such as changes in viral load distributions among
cases, is less understood. These dynamics could inform more efficient isolation
strategies. We developed a multi-scale agent-based model to assess isolation
policies that consider viral loads. Our model compares the outcomes of
universal isolation with strategies that exempt low viral load cases post-peak.
We found that most low viral load cases identified after the peak are less
contagious, raising the question of their need for isolation. Our analysis
reveals that exempting these individuals slightly increases new infections and,
unexpectedly, reduces efficiency, defined as infections averted per isolation.
These results advise caution with adaptive isolation policies. Our flexible
model can evaluate complex strategies, aiding future public health planning.",q-bio.PE,q-bio
"Kidney stones are a common and debilitating health issue, and genetic factors
play a crucial role in determining susceptibility. While Genome-Wide
Association Studies (GWAS) have identified numerous single nucleotide
polymorphisms (SNPs) linked to kidney stone risk, translating these findings
into effective clinical tools remains a challenge. In this study, we explore
the potential of deep learning techniques, particularly Convolutional Neural
Networks (CNNs), to enhance Polygenic Risk Score (PRS) models for predicting
kidney stone susceptibility. Using a curated dataset of kidney stone-associated
SNPs from a recent GWAS, we apply CNNs to model non-linear genetic interactions
and improve prediction accuracy. Our approach includes SNP selection, genotype
filtering, and model training using a dataset of 560 individuals, divided into
training and testing subsets. We compare our CNN-based model with traditional
machine learning models, including logistic regression, random forest, and
support vector machines, demonstrating that the CNN outperforms these models in
terms of classification accuracy and ROC-AUC. The proposed model achieved a
validation accuracy of 62%, with an ROC-AUC of 0.68, suggesting its potential
for improving genetic-based risk prediction for kidney stones. This study
contributes to the growing field of genomics-driven precision medicine and
highlights the promise of deep learning in enhancing PRS models for complex
diseases.",q-bio.GN q-bio.QM,q-bio
"Ex-vivo MRI offers invaluable insights into the complexity of the human
brain, enabling high-resolution anatomical delineation and integration with
histopathology, and thus, contributes to both basic and clinical studies on
normal and pathological brains. However, ex-vivo MRI is challenging in sample
preparation, acquisition, and data analysis, and existing ex-vivo MRI datasets
are often single image modality and lack of ethnic diversity. In our study, we
aimed to address these limitations by constructing a comprehensive multimodal
MRI database acquired from six ex-vivo Chinese human brains. This database
included structural MRI, high-angular resolution diffusion MRI, quantitative
susceptibility mapping, and quantitative T1 and T2 maps, which enabled
multifaceted depiction of brain microstructure and connectivity. Furthermore,
we generated population-averaged multimodal templates and the segmentation
labels to facilitate analysis of ex-vivo brain MRI. This public database offers
a collection of high-resolution and multi-parametric ex-vivo human brain MRI
and filled the gap of lacking Asian brain samples in existing databases.",q-bio.QM,q-bio
"Epilepsy surgery, particularly for temporal lobe epilepsy (TLE), remains a vital treatment option for patients with drug-resistant seizures. However, accurately predicting surgical outcomes remains a significant challenge. This study introduces a novel biomarker derived from brain connectivity, analyzed using non-Euclidean network geometry, to predict the surgery outcome in TLE. Using structural and diffusion magnetic resonance imaging (MRI) data from 51 patients, we examined differences in structural connectivity networks associated to surgical outcomes. Our approach uniquely utilized hyperbolic embeddings of pre- and post-surgery brain networks, successfully distinguishing patients with favorable outcomes from those with poor outcomes. Notably, the method identified regions in the contralateral hemisphere relative to the epileptogenic zone, whose connectivity patterns emerged as a potential biomarker for favorable surgical outcomes. The prediction model achieves an area under the curve (AUC) of 0.87 and a balanced accuracy of 0.81. These results underscore the predictive capability of our model and its effectiveness in individual outcome forecasting based on structural network changes. Our findings highlight the value of non-Euclidean representation of brain networks in gaining deeper insights into connectivity alterations in epilepsy, and advancing personalized prediction of surgical outcomes in TLE.",q-bio.NC,q-bio
"Mathematical models of photosynthesis-irradiance relationships in
phytoplankton are used to compute integrated water-column photosynthetic rates
and predict primary production in ecosystem models. Models typically ignore an
important phenomenon observed in most experiments: photosynthetic rate is an
approximately constant maximum value over a range of irradiances until
photoinhibition leads to decreasing photosynthetic rate. Here we develop a new
model of photoinhibition that captures this plateau. We test six new models of
photoinhibition and ten more photoinhibition models from the literature against
a database of 1808 photosynthesis-irradiance curves exhibiting photoinhibition.
In the best model, photoinhibition is phenomenologically described by
multiplication by a saturating function of the reciprocal of irradiance,
simplifies to the widely-used Jassby & Platt photosynthesis-irradiance curve in
the absence of photoinhibition, and only requires one new parameter. This
photoinhibition parameter identifies the onset of photoinhibition and is the
rate of decrease in photosynthetic rate at that irradiance. The parameters
common to both of these models have a consistent interpretation, but our
analysis of 3,615 experiments and 10,000 simulated datasets revealed
significant discrepancies in parameter interpretation across other widely-used
photoinhibition models. Deviations in parameter estimates across models of up
to 40% were observed underscoring the need for consistent modeling approaches
and supporting the application of our new photoinhibition model.",q-bio.OT,q-bio
"The zebrafish is a valuable model organism for studying cardiac development
and diseases due to its many shared aspects of genetics and anatomy with humans
and ease of experimental manipulations. Computational fluid-structure
interaction (FSI) simulations are an efficient and highly controllable means to
study the function of cardiac valves in development and diseases. Due to their
small scales, little is known about the mechanical properties of zebrafish
cardiac valves, limiting existing computational studies of zebrafish valves and
their interaction with blood. To circumvent these limitations, we took a
largely first-principles approach called design-based elasticity that allows us
to derive valve geometry, fiber orientation and material properties. In FSI
simulations of an adult zebrafish aortic valve, these models produce realistic
flow rates when driven by physiological pressures and demonstrate the
spatiotemporal dynamics of valvular mechanical properties. These models can be
used for future studies of zebrafish cardiac hemodynamics, development, and
disease.",q-bio.TO,q-bio
"Background: African swine fever is among the most devastating viral diseases
of pigs. Despite nearly a century of research, there is still no safe and
effective vaccine available. The current situation is that either vaccines are
safe but not effective, or they are effective but not safe.Findings: The ASF
vaccine prepared using the inactivation method with propiolactone provided
98.6% protection within 100 days after three intranasal immunizations, spaced 7
days apart.Conclusions: An inactivated vaccine made from complete African swine
fever virus particles using propiolactone is safe and effective for controlling
ASF through mucosal immunity.",q-bio.BM,q-bio
"The gut-brain axis has emerged as a key player in the regulation of brain
function and cognitive health. Gut microbiota dysbiosis has been observed in
preclinical models of Alzheimer's disease and patients. Manipulating the
composition of the gut microbiota enhances or delays neuropathology and
cognitive deficits in mouse models. Accordingly, the health status of the
animal facility may strongly influence these outcomes. In the present study, we
longitudinally analysed the faecal microbiota composition and amyloid pathology
of 5XFAD mice housed in a specific opportunistic pathogen-free (SOPF) and a
conventional facility. The composition of the microbiota of 5XFAD mice after
aging in conventional facility showed marked differences compared to WT
littermates that were not observed when the mice were bred in SOPF facility.
  The development of amyloid pathology was also enhanced by conventional
housing. We then transplanted faecal microbiota (FMT) from both sources into
wild-type (WT) mice and measured memory performance, assessed in the novel
object recognition test, in transplanted animals. Mice transplanted with
microbiota from conventionally bred 5XFAD mice showed impaired memory
performance, whereas FMT from mice housed in SOPF facility did not induce
memory deficits in transplanted mice. Finally, 18 weeks of housing SOPF-born
animals in a conventional facility resulted in the reappearance of specific
microbiota compositions in 5XFAD vs WT mice. In conclusion, these results show
a strong impact of housing conditions on microbiota-associated phenotypes and
question the relevance of breeding preclinical models in specific pathogen-free
(SPF) facilities.",q-bio.NC,q-bio
"Generative machine learning models are increasingly being used to design
novel proteins for therapeutic and biotechnological applications. However, the
current methods mostly focus on the design of proteins with a fixed backbone
structure, which leads to their limited ability to account for protein
flexibility, one of the crucial properties for protein function. Learning to
engineer protein flexibility is problematic because the available data are
scarce, heterogeneous, and costly to obtain using computational as well as
experimental methods. Our contributions to address this problem are three-fold.
First, we comprehensively compare methods for quantifying protein flexibility
and identify data relevant to learning. Second, we design and train flexibility
predictors utilizing sequential or both sequential and structural information
on the input. We overcome the data scarcity issue by leveraging a pre-trained
protein language model. Third, we introduce a method for fine-tuning a protein
inverse folding model to steer it toward desired flexibility in specified
regions. We demonstrate that our method Flexpert-Design enables guidance of
inverse folding models toward increased flexibility. This opens up new
possibilities for protein flexibility engineering and the development of
proteins with enhanced biological activities.",q-bio.BM,q-bio
"This study presents an analysis of sensorimotor rhythms using an advanced,
optically-pumped magnetoencephalography (OPM-MEG) system - a novel and rapidly
developing technology. We conducted real-movement and motor imagery experiments
with nine participants across two distinct magnetically-shielded environments:
one featuring an analog active suppression system and the other a digital
implementation. Our findings demonstrate that, under optimal recording
conditions, OPM sensors provide highly informative signals, suitable for use in
practical motor imagery brain-computer interface (BCI) applications. We further
examine the feasibility of a portable, low-sensor-count OPM-based BCI under
varied experimental setups, highlighting its potential for real-time control of
external devices via user intentions.",q-bio.NC,q-bio
"Recent advances in topology-based modeling have accelerated progress in
physical modeling and molecular studies, including applications to
protein-ligand binding affinity. In this work, we introduce the Persistent
Laplacian Decision Tree (PLD-Tree), a novel method designed to address the
challenging task of predicting protein-protein interaction (PPI) affinities.
PLD-Tree focuses on protein chains at binding interfaces and employs the
persistent Laplacian to capture topological invariants reflecting critical
inter-protein interactions. These topological descriptors, derived from
persistent homology, are further enhanced by incorporating evolutionary scale
modeling (ESM) from a large language model to integrate sequence-based
information. We validate PLD-Tree on two benchmark datasets-PDBbind V2020 and
SKEMPI v2 demonstrating a correlation coefficient ($R_p$) of 0.83 under the
sophisticated leave-out-protein-out cross-validation. Notably, our approach
outperforms all reported state-of-the-art methods on these datasets. These
results underscore the power of integrating machine learning techniques with
topology-based descriptors for molecular docking and virtual screening,
providing a robust and accurate framework for predicting protein-protein
binding affinities.",q-bio.BM,q-bio
"Bacteriophages are promising alternative antimicrobial agents due to their
high specificity for host bacteria and minimal immunogenicity in humans.
However, their therapeutic application is limited by their nature as biological
entities, which can lead to unintended evolutionary consequences such as
horizontal gene transfer. In this study, we address these challenges by
repurposing only the structural components of bacteriophages as vesicles to
deliver antibiotics directly into the cytoplasm of bacterial hosts. This
approach is based on two key hypotheses: first, antibiotics such as
beta-lactams remain effective against resistant bacteria if injected directly
into the cytoplasm, bypassing resistance mechanisms; second, phage structures
can be synthesized and self-assembled in vitro using modular genomes and
cell-free protein expression systems to carry small molecules such as
antibiotics as cargo. To test these hypotheses, we utilized T7 phages and
penicillin-resistant Escherichia coli as a model system. First, we designed the
T7 phage genome into a modular format containing only the genes encoding
structural components and synthesized the gene fragments via de novo gene
synthesis. These phage structures were then rebooted in vitro using a cell-free
protein expression system in the presence of penicillin G, allowing the
antibiotics to be incorporated as cargo during the self-assembly process.
Finally, we tested the antimicrobial activity of these antibiotic-loaded phage
syringes against penicillin-resistant E. coli. The results demonstrate that
phage syringes effectively reduce the population of penicillin-resistant E.
coli compared to negative controls, including free penicillin and water. This
study highlights the potential of using phage structures as antibiotic delivery
vehicles, offering a novel strategy to overcome both antibiotic resistance and
the limitations of phage therapy.",q-bio.QM,q-bio
"Natural selection has produced an extraordinary diversity of life histories
spanning many orders of magnitude in body size, vital rates, and biological
times. In general, big and cold organisms grow and reproduce slowly and live
long lives; small and warm organisms grow and reproduce quickly and live short
lives. The Metabolic Theory of Ecology (MTE) predicts equal and opposite
scaling exponents of mass-specific biological rates (e.g., respiration, growth,
and reproduction) and times (e.g., development, lifespan, and generation) as a
function of size. However, empirical support for these predictions varies
depending on trait and taxon. Here I: 1) provide background and mixed support
for the quarter-power scaling exponents for life history rates and times
predicted by MTE, 2) discuss possible explanations, including effects of
natural selection on taxonomic and functional groups, and inadequate data for
life history traits, 3) briefly summarize the Equal Fitness Paradigm (EFP) as a
unifying theory of bioenergetics, life history and demography that does not
depend on any particular allometric scalings, and 4) discuss ramifications of
the EFP for other biological phenomena, including physiological performance
metrics and trophic energetics of ecosystems. I draw mostly from my knowledge
of mammals, yet in many cases the mammalian examples can be generalized to
other organisms. I end with prospects for further evaluating and extending the
EFP.",q-bio.PE,q-bio
