text,category,macro
"Formation of a peculiar lasing pattern leading to a TEM00-like mode
accompanied by a nonzero bright outer-ring emission (namely, a modified TEM00
mode) was observed in a 300-\mu m-thick LiNdP4O12 (LNP) laser with reflective
flat end mirrors that was pumped with a laser diode whose focused spot size was
larger than the lasing beam spot size determined by the thermal lens effect.
The photon lifetimes of the laser oscillations were found to be greatly
shortened to \tau_{p} = 6.74 ps as compared with those in pure TEM00 mode
operation, while the fluorescence lifetime was \tau = 130 \mu s. The formation
of the peculiar transverse mode was theoretically treated in terms of the
pump-intensity-dependent thermal lens effect, which yields the lasing beam spot
sizes in the resultant optical cavity. In addition, transverse spatial hole
burning of population inversions due to the preceding transverse eigenmode
intensity and the associated anti-guidance of the pure TEM00 field leading to
formation of the TEM00 with an emergent outer ring emission was shown to appear
with increasing pump power through the electric lens (i.e., population lens)
effect, in which almost all of the population inversion contributes to lasing
with a pronounced effective modal gain. Self-mixing laser Doppler velocimetry
(LDV) experiments and numerical simulations revealed that spontaneous emission
factors in the peculiar mode oscillations were greatly decreased in comparison
with those in pure TEM00 mode operation. The present thin-slice solid-state
laser possessing a large fluorescence-to-photon lifetime and decreased
spontaneous emission factor enabled us to detect LDV signals in the regime of
few feedback photons per observation period.",physics.optics nlin.PS,physics
"At the level of heuristic effective dynamics, we investigate the cosmological
inflation with holonomy corrections of loop quantum cosmology (LQC) in the
$k=0$ Friedmann-Robertson-Walker model with a single inflaton field subject to
a simple potential. In the symmetric bouncing scenario of LQC, the condition
for occurrence of the quantum bounce naturally and uniquely fixes the initial
conditions at the bouncing epoch. Around the quantum bounce, the universe
undergoes a short super-inflationary phase, which drives the inflaton field to
its potential hill and thus sets the proper initial conditions for the standard
slow-roll inflation. Between the super-inflation and the standard inflation,
there is a non-inflationary phase, which violates the slow-roll condition. The
violation of slow roll is expected to give some suppression on the low angular
power spectrum of the cosmic microwave background and different orders of
holonomy corrections shall yield different suppressions.",gr-qc,physics
"Asteroseismic data can be used to determine surface gravities with precisions
of < 0.05 dex by using the global seismic quantities Deltanu and nu_max along
with Teff and [Fe/H]. Surface gravity is also one of the four stellar
properties to be derived by automatic analyses for 1 billion stars from Gaia
data (workpackage GSP_Phot). We explore seismic data from MS F, G, K stars
(solar-like stars) observed by Kepler as a potential calibration source for
methods that Gaia will use for object characterisation (log g). We calculate
log g for bright nearby stars for which radii and masses are known, and using
their global seismic quantities in a grid-based method, we determine an
asteroseismic log g to within 0.01 dex of the direct calculation, thus
validating the accuracy of our method. We find that errors in Teff and mainly
[Fe/H] can cause systematic errors of 0.02 dex. We then apply our method to a
list of 40 stars to deliver precise values of surface gravity, i.e. sigma <
0.02 dex, and we find agreement with recent literature values. Finally, we
explore the precision we expect in a sample of 400+ Kepler stars which have
their global seismic quantities measured. We find a mean uncertainty
(precision) on the order of <0.02 dex in log g over the full explored range 3.8
< log g < 4.6, with the mean value varying only with stellar magnitude (0.01 -
0.02 dex). We study sources of systematic errors in log g and find possible
biases on the order of 0.04 dex, independent of log g and magnitude, which
accounts for errors in the Teff and [Fe/H] measurements, as well as from using
a different grid-based method. We conclude that Kepler stars provide a wealth
of reliable information that can help to calibrate methods that Gaia will use,
in particular, for source characterisation with GSP_Phot where excellent
precision (small uncertainties) and accuracy in log g is obtained from seismic
data.",astro-ph.GA astro-ph.SR,physics
"Planet-forming circumstellar disks are a fundamental part of the star
formation process. Since stars form in a hierarchical fashion in groups of up
to hundreds or thousands, the UV radiation environment that these disks are
exposed to can vary in strength by at least six orders of magnitude. This
radiation can limit the masses and sizes of the disks. Diversity in star
forming environments can have long lasting effects in disk evolution and in the
resulting planetary populations. We perform simulations to explore the
evolution of circumstellar disks in young star clusters. We include viscous
evolution, as well as the impact of dynamical encounters and external
photoevaporation. We find that photoevaporation is an important process in
destroying circumstellar disks: in regions of stellar density $\rho \sim 100
\mathrm{\ M}_\odot \mathrm{\ pc}^{-3}\mathrm{\ }$ around 80% of disks are
destroyed before 2 Myr of cluster evolution. Our findings are in agreement with
observed disk fractions in young star forming regions and support previous
estimations that planet formation must start in timescales < 0.1 - 1 Myr.",astro-ph.EP astro-ph.GA,physics
"Current sky surveys have been conducted very accurately in order to
understand our universe. One of the phenomena survey maps provide is
gravitational effect. Albert Einstein (1936) first discussed the possibilities
of gravitational lensing effects based on his theory of general relativity,
which might give us some information about cosmology. We often categorize the
effects by micro, weak, and strong lensing types. This paper focuses on the
strong gravitational lensing, especially the double-source plane lens systems.
It was recently recognized that the double lensing events can provide us with
another method for constraining the cosmological parameters. To get a general
idea of 'how many of these lensing events can be found', we set up a toy model,
then follow up with several Bayesian models in order to perform statistical
analysis with artificially drawn datasets. The results showed that the double
lenses are, in fact, promising objects to constrain the cosmological
parameters.",astro-ph.CO gr-qc,physics
"Since the CP violation in the $B$ system has been investigated up to now only
through processes related to the $B$--$\bar{B}$ mixing, urgently required is
new way of study for the CP violation and establishing its origin in the $B$
system independent of the mixing process. In this work, we explore the
exclusive $ B^0 \to \rho^0 \gamma$ decay to obtain the time-dependent CP
asymmetry in $b \to d$ decay process in the standard model and the
supersymmetric model. We find that the complex RL and RR mass insertion to the
squark sector in the MSSM can lead to a large CP asymmetry in $b \to d \gamma$
decay through the gluino-squark diagrams, which is not predicted in the
Standard Model induced by the $B$--$\bar{B}$ mixing.",hep-ph,physics
"The time evolution of plane waves in the presence of a 1-dimensional square
quantum barrier is considered. Comparison is made between the cases of an
infinite and a cut-off (shutter) initial plane wave. The difference is relevant
when the results are applied to the analysis of the tunnelling regime. This
work is focused on the analytical calculation of the time-evolved solution and
highlights the contribution of the resonant (Gamow) states.
  PACS numbers: 11.10.Ef, 11.10.Lm, 04.60",quant-ph,physics
"We present images of the planetary nebulae (PNe) NGC 7354 and NGC 3242 in
four mid-infrared (MIR) photometric bands centred at 3.6, 4.5, 5.8 and 8.0
microns; the results of observations undertaken using the Spitzer Space
Telescope (SST). The resulting images show the presence of a halo and rings in
NGC 3242, as previously observed through narrow band imaging at visual
wavelengths, as well as evidence for a comparable halo and ring system in NGC
7354. This is the first time that a halo and rings have been observed in the
latter source.
  We have analysed the formation of halos as a result of radiatively
accelerated mass loss in the AGB progenitors. Although the models assume that
dust formation occurs in C-rich environments, we note that qualitatively
similar results would be expected for O-rich progenitors as well. The model
fall-offs in halo density are found to result in gradients in halo surface
brightness which are similar to those observed in the visible and MIR.",astro-ph.GA,physics
"The high-redshift quasar PMN J0909+0354 ($z=3.288$) is known to have a
pc-scale compact jet structure, based on global 5-GHz very long baseline
interferometry (VLBI) observations performed in 1992. Its kpc-scale structure
was studied with the Karl G. Jansky Very Large Array (VLA) in the radio and the
Chandra space telescope in X-rays. Apart from the north-northwestern jet
component seen in both the VLA and Chandra images at $2.3''$ separation from
the core, there is another X-ray feature at $6.48''$ in the northeastern (NE)
direction. To uncover more details and possibly structural changes in the inner
jet, we conducted new observations at 5 GHz using the European VLBI Network
(EVN) in 2019. These data confirm the northward direction of the one-sided
inner jet already suspected from the 1992 observations. A compact core and
multiple jet components were identified that can be traced up to $\sim0.25$ kpc
projected distance towards the north, while the structure becomes more and more
diffuse. A comparison with arcsec-resolution imaging with the VLA shows that
the radio jet bends by $\sim30^\circ$ between the two scales. The direction of
the pc-scale jet as well as the faint optical counterpart found for the
newly-detected X-ray point source (NE) favors the nature of the latter as a
background or foreground object in the field of view. However, the extended
($\sim160$ kpc) emission around the positions of the quasar core and NE
detected by the Wide-field Infrared Survey Explorer (WISE) in the mid-infrared
might suggest physical interaction of the two objects.",astro-ph.GA astro-ph.HE,physics
"Some observational constraints on the brane-world based on predictions from
specific models in five dimensions, have been recently reported, both on local
and cosmological scales. In order to identify the origins of these constraints,
the equations of motion of the brane-world are translated to the most general,
model-independent (or ""covariant""), formulation of the theory, based only on
the Einstein-Hilbert action for the bulk geometry, the confinement of the
standard gauge interactions and the exclusive probing of the extra dimensions
by the gravitational field. In the case of the binary pulsar PSR1913+16, it is
found that gravi-vectors and gravi-scalars do not appear in the covariant
equations, but they are replaced by vector and scalar fields related to the
extrinsic curvature of the brane-world. Only the latter one impose a condition
on the binary pulsar orbits. A general solution for this problem is proposed,
based on results from differential geometry, suggesting a stable bulk geometry,
whose existence requires higher dimensions. On the cosmological scale, it is
shown that the high energy inflation constraint originating from the square of
the energy density term in the modified Friedman's equation is mainly due to
the assumption of the reflection symmetry across the brane-world. It is shown
that this symmetry is not consistent with the regularity of the brane-world.
These results suggest that the two constraints can be lifted by increasing the
number of extra dimensions.",astro-ph gr-qc hep-th,physics
"By expanding the gauge $\lambda_n(k)$ for magnon band $n$ in harmonics of
momentum ${\bf k} =(k,\phi )$, we demonstrate that the only observable
component of the magnon orbital angular momentum $O_n({\bf k})$ is its angular
average over all angles $\phi$, denoted by $F_n(k)$. For both the FM honeycomb
and zig-zag lattices, we show that $F_n(k)$ is nonzero in the presence of a
Dzyalloshinzkii-Moriya (DM) interaction. The FM zig-zag lattice model with
exchange interactions $0<J_1< J_2$ provides a new system where the effects of
orbital angular momentum are observable. For the zig-zag model with equal
exchange interactions $J_{1x}$ and $J_{1y}$ along the $x$ and $y$ axis, the
magnon bands are degenerate along the boundaries of the Brillouin zone with
$k_x-k_y =\pm \pi/a$ and the Chern numbers $C_n$ are not well defined. However,
a revised model with $J_{1y}\ne J_{1x}$ lifts those degeneracy and produces
well-defined Chern numbers of $C_n=\pm 1$ for the two magnon bands. When
$J_{1y}=J_{1x}$, the thermal conductivity $\kappa^{xy}(T)$ of the FM zig-zag
lattice is largest for $J_2/J_1>6$ but is still about four times smaller than
that of the FM honeycomb lattice at high temperatures. Due to the removal of
band degeneracies, $\kappa^{xy}(T)$ is slightly enhanced when $J_{1y}\ne
J_{1x}$.",cond-mat.mtrl-sci,physics
"Inverse Compton scattering (ICS) is a unique mechanism for producing fast
pulses - picosecond and below - of bright X- to gamma-rays. These nominally
narrow spectral bandwidth electromagnetic radiation pulses are efficiently
produced in the interaction between intense, well-focused electron and laser
beams. The spectral characteristics of such sources are affected by many
experimental parameters, such as the bandwidth of the laser, and the angles of
both the electrons and laser photons at collision. The laser field amplitude
induces harmonic generation and importantly, for the present work, nonlinear
red shifting, both of which dilute the spectral brightness of the radiation. As
the applications enabled by this source often depend sensitively on its
spectra, it is critical to resolve the details of the wavelength and angular
distribution obtained from ICS collisions. With this motivation, we present
here an experimental study that greatly improves on previous spectral
measurement methods based on X-ray K-edge filters, by implementing a
multi-layer bent-crystal X-ray spectrometer. In tandem with a collimating slit,
this method reveals a projection of the double-differential angular-wavelength
spectrum of the ICS radiation in a single shot. The measurements enabled by
this diagnostic illustrate the combined off-axis and nonlinear-field-induced
red shifting in the ICS emission process. They reveal in detail the strength of
the normalized laser vector potential, and provide a non-destructive measure of
the temporal and spatial electron-laser beam overlap.",physics.acc-ph,physics
"I report on the Stawell Underground Physics Laboratory (SUPL), a new facility
to be built in 2016, located 1 km below the surface in western Victoria,
Australia. I will discuss the status of the proposed SABRE experiment, which
will be comprised of a pair of high purity 50-60 kg NaI crystal detectors with
active veto shielding to be located in labs in the Northern and Southern
Hemispheres respectively. I also discuss projects beyond SABRE, including
directional dark matter detectors, which will be used to determine the origin
of any true dark matter signals.",physics.ins-det hep-ex nucl-ex,physics
"A general introduction to Lorentz and CPT violation is presented. The
observable effects of the breakdown of such fundamental symmetries in neutrinos
are outlined and different experimental searches of some of the key signals of
Lorentz violation are discussed. A novel powerful method to study
model-independent neutrino oscillations is reviewed and then used to illustrate
a new global model of neutrino oscillations based on Lorentz violation
consistent with atmospheric, accelerator, reactor, and solar neutrino data.",hep-ph,physics
"With Wendelstein 7-X now up and running, and the construction of ITER
proceeding, predicting fast-ion losses to sensitive plasma-facing components
and detectors is gaining significant interest. A common recipe to perform such
studies is to push a large population of marker particles along their equations
of motion, the trajectories randomized with Monte Carlo operators accounting
for Coulomb collisions, and to record possible intersections of the marker
trajectories with synthetic detectors or areas of interest in the first wall.
While straightforward to implement and easy to parallelize, this Forward Monte
Carlo (FMC) approach tends to suffer from poor statistics and error estimation
as the detector domain is often small: it is difficult to guess how to set up
the initial weights and locations of the markers for them to remain
representative of the source distribution, yet record enough hits to the
detector for good statistics. As an alternative, the FMC method can be replaced
with a so-called Backward Monte Carlo (BMC) algorithm. Instead of starting with
a given initial marker population, one starts from the end condition at the
detector and records how the hit probability evolves backwards in time. The
scheme eliminates the statistics issue present in the FMC scheme and may
provide more accurate and efficient simulations of fast-ion loss signals. The
purpose of this paper is to explain the BMC recipe in the fast-ion setting and
to discuss the associated nuances, especially how to negate artificial
diffusion. For illustration purposes, our numerical example considers a 1-D
stochastic harmonic oscillator as a mock-up of a charged particle.",physics.plasm-ph physics.comp-ph,physics
"The molecular mobility of glass and supercooled liquid states of nilutamide
has been studied with broadband dielectric spectroscopy for a wide range of
temperature and frequency. Besides primary $\alpha$-relaxation an excess wing
like secondary relaxation is observed. The temperature dependence of structural
$\alpha$-relaxation show non-Arrhenius behaviour, and follows
Vogel-Fulcher-Tammann (VFT) empirical formula. The glass transition
temperature, T$_{g}$=302K and fragility index, m=76 are obtained from the VFT
parameters. The structural $\alpha$-relaxation process is non-Debye with
Kohlraush-Williams-Watts stretched exponential $\beta_{KWW}$=0.76. Secondary
relaxation time of nilutamide coincides with the primitive relaxation time
calculated from the coupling model. Hence the secondary relaxation process of
nilutamide is treated as the Johari-Goldstein (JG) $\beta$-process, which is
the precursor of the structural $\alpha$-process. Recent report on nilutamide
indicates the increase of nucleation even below T$_{g}$, however we attributed
to the JG $\beta$-relaxation. During the dielectric measurements amorphous
nilutamide recrystallizes. The crystallization of amorphous nilutamide has been
studied by the isotherm dielectric measurements at T=326K over a period of
time. The crystallization follows Avrami equation and the parameters are
obtained.",cond-mat.soft cond-mat.other,physics
"It is suggested that a nearby $0^{++}$ resonance, $f_0$(1710) of mass
$m_f=1723 MeV$ and width $\Gamma=139$ MeV is playing a significant role in
efficiently providing the strong (CP-conserving) and weak (CP-odd) phase
simultaneously in the recently observed direct CP asymmetry $\Delta A_{CP}$ by
the LHCb collaboration. The direct CP arises by the well known penguin-tree
interference wherein the virtual b-quark in the c-u penguin is the source of
the Kobayashi-Maskawa CP-odd phase, $\gamma$, in the SM. Loop (penguin)
corrections generate left-right operators enhancing coupling to the $0^{++}$
scalar resonance. The scalar resonance is likely rich in gluonic content
perhaps leading to a better understanding of large breaking of flavor SU(3)
that has been known for a long-time. Approximate calculations give a rough
understanding of the observed size of the CP asymmetry. The mechanism leads to
several interesting implications which can be experimentally studied and
tested. Moreover, in an analogous fashion to $f_0$, 4-quark operators also
generate $P \times P$, P being a pseudo-scalar bilinear, which may be dominated
by the nearby $\eta (1760)$ of width about 250 MeV that can influence final
states such as 4 $\pi$'s, $\eta^{\prime}(\eta) + \pi^+ + \pi^-$ etc which could
exhibit CP violating triple correlation or energy asymmetries. We also briefly
discuss CP violation in radiative charm decays and suggest that simple final
states $\gamma \rho$ and $\gamma \phi$ are best suited for sizeable asymmetries
as well as providing precise tests of the SM.",hep-ph hep-ex hep-lat,physics
"We show a simple, analytic equation describing a class of two-dimensional
shapes well suited for representation of aircraft airfoil profiles. Our goal
was to create a description characterized by a small number of parameters with
easily understandable meaning, providing a tool to alter the shape with
optimization procedures as well as manual tweaks by the designer. The generated
shapes are well suited for numerical analysis with 2D flow solving software
such as XFOIL.",physics.flu-dyn,physics
"We use cosmological simulations to assess how the explosion of the first
stars in supernovae (SNe) influences early cosmic history. Specifically, we
investigate the impact by SNe on the host systems for Population~III (Pop~III)
star formation and explore its dependence on halo environment and Pop~III
progenitor mass. We then trace the evolution of the enriched gas until
conditions are met to trigger second-generation star formation. To this extent,
we quantify the recovery timescale, which measures the time delay between a
Pop~III SN explosion and the appearance of cold, dense gas, out of which
second-generation stars can form. We find that this timescale is highly
sensitive to the Pop~III progenitor mass, and less so to the halo environment.
For more massive progenitors, including those exploding in pair instability
SNe, second-generation star formation is delayed significantly, for up to a
Hubble time. The dependence of the recovery time on the mass of the SN
progenitor is mainly due to the ionizing impact of the progenitor star.
Photoionization heating increases the gas pressure and initiates a
hydrodynamical response that reduces the central gas density, an effect that is
stronger in more massive. The gas around lower mass Pop~III stars remains
denser and hence the SN remnants cool more rapidly, facilitating the subsequent
re-condensation of the gas and formation of a second generation of stars. In
most cases, the second-generation stars are already metal-enriched to ~2-5 X
10^{-4}\zsun, thus belonging to Population~II. The recovery timescale is a key
quantity governing the nature of the first galaxies, able to host low-mass,
long-lived stellar systems. These in turn are the target of future deep-field
campaigns with the James Webb Space Telescope.",astro-ph.GA,physics
"The hydroxyl-terminated self-assembled monolayer (OH-SAM), as a surface
resistant to protein adsorption, exhibits substantial potential in applications
such as ship navigation and medical implants, and the appropriate strategies
for designing anti-fouling surfaces are crucial. Here, we employ molecular
dynamics simulations and alchemical free energy calculations to systematically
analyze the factors influencing resistance to protein adsorption on the SAMs
terminated with single or double OH groups at three packing densities ({\Sigma}
= 2.0 nm-2, 4.5 nm-2, and 6.5 nm-2), respectively. For the first time, we
observe that the compactness and order of interfacial water enhance its
physical barrier effect, subsequently enhancing the resistance of SAM to
protein adsorption. Notably, the weak spatial hindrance effect of SAM leads to
the embedding of protein into SAM, resulting in a lack of resistance of SAM
towards protein. Furthermore, the number of hydroxyl groups per unit area of
double OH-terminated SAM at {\Sigma} = 6.5 nm-2 is approximately 2 to 3 times
that of single OH-terminated SAM at {\Sigma} = 6.5 nm-2 and 4.5 nm-2,
consequently yielding a weaker resistance of double OH-terminated SAM towards
protein. Meanwhile, due to the structure of SAM itself, i.e., the formation of
a nearly perfect ice-like hydrogen bond structure, the SAM exhibits the weakest
resistance towards protein. This study will complement and improve the
mechanism of OH-SAM resistance to protein adsorption, especially the
traditional barrier effect of interfacial water.",physics.bio-ph,physics
"A compact Marx generator was built to mimic a spark-gap Tesla transformer.
The generator produced radio-frequency pulses of up to $\pm$200 kV and $\pm$15
A with a frequency between 110 to 280 kHz at a repetition rate of 120 Hz. The
generator tolerated larger circuit-parameter perturbations than is expected for
conventional Tesla transformers. Possible applications include research on the
control and laser guiding of spark discharges.",physics.ins-det physics.app-ph physics.plasm-ph,physics
"Physically speaking, the delta function like beam-beam nonlinear forces at
interaction points (IPs) act as a sum of delta function nonlinear multipoles.
By applying the general theory established in ref. 1, in this paper we
investigate analytically the beam-beam interaction limited dynamic apertures
and the corresponding beam lifetimes for both the round and the flat beams.
Relations between the beam-beam limited beam lifetimes and the beam-beam tune
shifts are established, which show clearly why experimentally one has always a
maximum beam-beam tune shift, \xi_{y, max}, around 0.045 for e-^+e$^- circular
colliders, and why one can use round beams to double this value approximately.
Comparisons with some machine parameters are given. Finally, we discuss the
mechanism of the luminosity reduction due to a definite collision crossing
angle.",physics.acc-ph,physics
"Hybrid spectral-spatial representations are introduced to rapidly calculate
periodic scalar and dyadic Green's functions of the Helmholtz equation for 2D
and 3D configurations with a 1D (linear) periodicity. The presented schemes
work seamlessly for any observation location near the array and for any
practical array periodicities, including electrically small and large
periodicities. The representations are based on the expansion of the periodic
Green's functions in terms of the continuous spectral integrals over the
transverse (to the array) spectral parameters. To achieve high convergence and
numerical efficiency, the introduced integral representations are cast in a
hybrid form in terms of (i) a small number of contributions due to sources
located around the unit cell of interest, (ii) a small number of symmetric
combinations of the Floquet modes, and (iii) an integral evaluated along the
steepest descent path (SDP). The SDP integral is regularized by extracting the
singular behavior near the saddle point of the integrand and integrating the
extracted components in closed form. Efficient quadrature rules are established
to evaluate this integral using a small number of quadrature nodes with
arbitrary small error for a wide range of structure parameters. Strengths of
the introduced approach are demonstrated via extensive numerical examples.",physics.comp-ph physics.optics,physics
"The goal of nuSTORM is to provide well-defined neutrino beams for precise
measurements of neutrino cross-sections and oscillations. The nuSTORM decay
ring is a compact racetrack storage ring with a circumference of ~480 m that
incorporates large aperture (60 cm diameter) magnets. There are many challenges
in the design. In order to incorporate the Orbit Combination Section (OCS),
used for injecting the pion beam into the ring, a dispersion suppressor is
needed adjacent to the OCS. Concurrently, in order to maximize the number of
useful muon decays, strong bending dipoles are needed in the arcs to minimize
the arc length. These dipoles create strong chromatic effects, which need to be
corrected by nonlinear sextupole elements in the ring. In this paper, a FODO
racetrack ring design and its optimization using sextupolar fields via both a
Genetic Algorithm (GA) and a Simulated Annealing (SA) algorithm will be
discussed.",physics.acc-ph,physics
"Traditionally, measuring the center-of-mass (c.m.) velocity of an atomic
ensemble relies on measuring the Doppler shift of the absorption spectrum of
single atoms in the ensemble. Mapping out the velocity distribution of the
ensemble is indispensable when determining the c.m. velocity using this
technique. As a result, highly sensitive measurements require preparation of an
ensemble with a narrow Doppler width. Here, we use a dispersive measurement of
light passing through a moving room temperature atomic vapor cell to determine
the velocity of the cell in a single shot with a short-term sensitivity of 5.5
$\mu$m s$^{-1}$ Hz$^{-1/2}$. The dispersion of the medium is enhanced by
creating quantum interference through an auxiliary transition for the probe
light under electromagnetically induced transparency condition. In contrast to
measurement of single atoms, this method is based on the collective motion of
atoms and can sense the c.m. velocity of an ensemble without knowing its
velocity distribution. Our results improve the previous measurements by 3
orders of magnitude and can be used to design a compact motional sensor based
on thermal atoms.",physics.atom-ph quant-ph,physics
"In the near future, ultra deep observations of galaxy clusters with HST or
JWST will uncover $300-1000$ lensed multiple images, increasing the current
count per cluster by up to an order of magnitude. This will further refine our
view of clusters, leading to a more accurate and precise mapping of the total
and dark matter distribution in clusters, and enabling a better understanding
of background galaxy population and their luminosity functions. However, to
effectively use that many images as input to lens inversion will require a
re-evaluation of, and possibly upgrades to the existing methods. In this paper
we scrutinize the performance of the free-form lens inversion method Grale in
the regime of $150-1000$ input images, using synthetic massive galaxy clusters.
Our results show that with an increasing number of input images, Grale produces
improved reconstructed mass distributions, with the fraction of the lens plane
recovered at better than $10\%$ accuracy increasing from $40-50\%$ for
$\sim\!\!150$ images to $65\%$ for $\sim\!1000$ images. The reconstructed time
delays imply a more precise measurement of $H_0$, with $\lesssim 1\%$ bias.
While the fidelity of the reconstruction improves with the increasing number of
multiple images used as model constraints, $\sim 150$ to $\sim 1000$, the lens
plane rms deteriorates from $\sim 0.11''$ to $\sim 0.28''$. Since lens plane
rms is not necessarily the best indicator of the quality of the mass
reconstructions, looking for an alternative indicator is warranted.",astro-ph.CO,physics
"A proposal to detect the purported canted antiferromagnet order for the
$\nu=0$ quantum Hall state of graphene based on a two-terminal spin transport
setup is theoretically discussed. In the presence of a magnetic field normal to
the graphene plane, a dynamic and inhomogeneous texture of the N\'eel vector
lying within the plane should mediate (nearly dissipationless) superfluid
transport of spin angular momentum polarized along the $z$ axis, which could
serve as a strong support for the canted antiferromagnet scenario. Spin
injection and detection can be achieved by coupling two spin-polarized edge
channels of the $|\nu|=2$ quantum Hall state on two opposite ends of the
$\nu=0$ region. A simple kinetic theory and Onsager reciprocity are invoked to
model the spin injection and detection processes, and the transport of spin
through the antiferromagnet is accounted for using the Landau-Lifshitz-Gilbert
phenomenology.",cond-mat.mes-hall,physics
"The proposed so far brane-world cosmological scenarios are concerned with
(D-1)-dimensional embeddings into the D-dimensional spacetime, besides, it is
supposed D=5 as a rule. However, it would be much more realistic to consider
our four-Universe as 4-shell or 3-brane inside, e.g., 10-dimensional spacetime.
In turn it immediately means that the theory of the $(D-D_E)$-dimensional
singular embeddings, where the number of extra dimensions $D_E > 1$, is needed.
Hence, the aim of this work is to provide such a theory: we construct the
rigorous general theory of the induced gravity on singular submanifolds. At
first, we perform the decomposition of the tangent bundle into the two
subbundles which will be associated later with external and visible (with
respect to some low-dimensional observer) parts of the high-$D$ manifold. Then
we go to physics and perform the split of the manifold (in addition to the
split of the tangent bundle) to describe both the induced internal geometry and
external as-a-whole dynamics of singular embeddings, assuming matter being
confined on the singular submanifold but gravity being propagated through the
high-$D$ manifold. With the use of the de Rham axiomatic approach to
delta-distributions we demonstrate that the four-Universe can be singularly
embedded only in five- and six-dimensional space so if we want to consider its
embedding in 10D then extra dimensions must be included as a product space
only. We discuss the revealed generic features of the theory such as the
multi-normal anisotropy, restrictions on an ambient space, reformulation of the
conserved gravitational stress-energy tensor problem, etc.",gr-qc,physics
"Photosynthetic organisms use networks of chromophores to absorb sunlight and
deliver the energy to reaction centres, where charge separation triggers a
cascade of chemical steps to store the energy. We present a detailed model of
the light-harvesting complexes in purple bacteria, including explicit
interaction with sunlight; energy loss through radiative and non-radiative
processes; and dephasing and thermalizing effects of coupling to a vibrational
bath. An important feature of the model is that we capture the effect of slow
vibrational modes by introducing time-dependent disorder. Our model describes
the experimentally observed high efficiency of light harvesting, despite the
absence of long-range quantum coherence. The one-exciton part of the quantum
state fluctuates due to slow vibrational changes, but remains highly mixed at
all times. This lack of long-range coherence suggests a relatively minor role
for structure in determining the efficiency of bacterial light harvesting. To
investigate this we built hypothetical models with randomly arranged
chromophores, but still observed high efficiency when typical nearest-neighbour
distances are comparable with those found in nature. This helps to explain the
efficiency of energy transport in organisms whose chromophore networks differ
widely in structure, while also suggesting new design criteria for efficient
artificial light-harvesting devices.",physics.bio-ph quant-ph,physics
"We report on structural, magnetic and Electron Spin Resonance (ESR)
investigations in the manganite system LaMn_{1-x}Cr_{x}O_{3} (x<=0.5). Upon
Cr-doping we observe a reduction of the Jahn-Teller distortion yielding less
distorted orthorhombic structures. A transition from the Jahn-Teller distorted
O' to the pseudocubic O phase occurs between 0.3<x<0.4. A clear connection
between this transition and the doping dependence of the magnetic and ESR
properties has been observed. The effective moments determined by ESR seem
reduced with respect to the spin-only value of both Mn^{3+} and Cr^{3+} ions.",cond-mat.str-el,physics
"Electron energy loss spectroscopy (EELS) and X-ray absorption spectroscopy
(XAS) provide detailed information about bonding, distributions and locations
of atoms, and their coordination numbers and oxidation states. However,
analysis of XAS/EELS data often relies on matching an unknown experimental
sample to a series of simulated or experimental standard samples. This limits
analysis throughput and the ability to extract quantitative information from a
sample. In this work, we have trained a random forest model capable of
predicting the oxidation state of copper based on its L-edge spectrum. Our
model attains an $R^2$ score of 0.85 and a root mean square valence error of
0.24 on simulated data. It has also successfully predicted experimental L-edge
EELS spectra taken in this work and XAS spectra extracted from the literature.
We further demonstrate the utility of this model by predicting simulated and
experimental spectra of mixed valence samples generated by this work. This
model can be integrated into a real time EELS/XAS analysis pipeline on mixtures
of copper containing materials of unknown composition and oxidation state. By
expanding the training data, this methodology can be extended to data-driven
spectral analysis of a broad range of materials.",cond-mat.mtrl-sci,physics
"We use a simple electrostatic treatment to model recent experiments on
quantum Hall systems, in which charging of localised states by addition of
integer or fractionally-charged quasiparticles is observed. Treating the
localised state as a compressible quantum dot or antidot embedded in an
incompressible background, we calculate the electrostatic potential in its
vicinity as a function of its charge, and the chemical potential values at
which its charge changes. The results offer a quantitative framework for
analysis of the observations.",cond-mat.mes-hall,physics
"We consider a three-dimensional rotating Ho\v{r}ava AdS black hole, that
corresponds to a Lorentz-violating version of the BTZ black hole and we analyze
the effect of the breaking of Lorentz invariance on the possibility that the
black hole can acts as a particle accelerator by analyzing the energy in the
center of mass (CM) frame of two colliding particles in the vicinity of its
horizons. We find that the critical angular momentum of particles increases
when the Ho\v{r}ava parameter $\xi$ increases and when the aether parameter $b$
increases. Also, the particles can collide on the inner horizon with
arbitrarily high CM energy if one of the particles has a critical angular
momentum being possible the BSW process, for the non-extremal rotating
Ho\v{r}ava AdS black hole. Mainly, while that for the extremal BTZ black hole
the particles with critical angular momentum only can exist on the degenerate
horizon, for the Lorentz-violating version of the BTZ black hole the particle
with critical angular momentum can exist in a region from the degenerate
horizon.",gr-qc,physics
"We demonstrate that the preparation of a very well localized atom beam is
possible without physical interaction. The preparation is based on the
selection of an adequate ensemble of atoms of an originally wide beam by means
of information obtained with a neutron interferometer. In such a case the
uncertainty relation can no longer be interpreted as a by-product of the
interaction between the system and the preparation apparatus.",quant-ph,physics
