text,category,macro
"This paper extends various theoretical results from stationary data
processing to cyclostationary (CS) processes under a unified framework. We
first derive their asymptotic eigenbasis, which provides a link between their
Fourier and Karhunen-Lo\`eve (KL) expansions, through a unitary transformation
dictated by the cyclic spectrum. By exploiting this connection and the
optimalities offered by the KL representation, we study the asymptotic
performance of smoothing, filtering and prediction of CS processes, without the
need for deriving explicit implementations. We obtain minimum mean squared
error expressions that depend on the cyclic spectrum and include classical
limits based on the power spectral density as particular cases. We conclude
this work by applying the results to a practical scenario, in order to quantify
the achievable gains of synchronous signal processing.",eess.SP,eess
"Detecting the presence of animal vocalisations in nature is essential to
study animal populations and their behaviors. A recent development in the field
is the introduction of the task known as few-shot bioacoustic sound event
detection, which aims to train a versatile animal sound detector using only a
small set of audio samples. Previous efforts in this area have utilized
different architectures and data augmentation techniques to enhance model
performance. However, these approaches have not fully bridged the domain gap
between source and target distributions, limiting their applicability in
real-world scenarios. In this work, we introduce an new dataset designed to
augment the diversity and breadth of classes available for few-shot bioacoustic
event detection, building on the foundations of our previous datasets. To
establish a robust baseline system tailored for the DCASE 2024 Task 5
challenge, we delve into an array of acoustic features and adopt negative hard
sampling as our primary domain adaptation strategy. This approach, chosen in
alignment with the challenge's guidelines that necessitate the independent
treatment of each audio file, sidesteps the use of transductive learning to
ensure compliance while aiming to enhance the system's adaptability to domain
shifts. Our experiments show that the proposed baseline system achieves a
better performance compared with the vanilla prototypical network. The findings
also confirm the effectiveness of each domain adaptation method by ablating
different components within the networks. This highlights the potential to
improve few-shot bioacoustic sound event detection by further reducing the
impact of domain shift.",eess.AS,eess
"This study investigates the foundational characteristics of image-to-image
translation networks, specifically examining their suitability and
transferability within the context of routine clinical environments, despite
achieving high levels of performance, as indicated by a Structural Similarity
Index (SSIM) exceeding 0.95. The evaluation study was conducted using data from
794 patients diagnosed with Prostate cancer. To synthesize MRI from Ultrasound
images, we employed five widely recognized image to image translation networks
in medical imaging: 2DPix2Pix, 2DCycleGAN, 3DCycleGAN, 3DUNET, and
3DAutoEncoder. For quantitative assessment, we report four prevalent evaluation
metrics Mean Absolute Error, Mean Square Error, Structural Similarity Index
(SSIM), and Peak Signal to Noise Ratio. Moreover, a complementary analysis
employing Radiomic features (RF) via Spearman correlation coefficient was
conducted to investigate, for the first time, whether networks achieving high
performance, SSIM greater than 0.85, could identify low-level RFs. The RF
analysis showed 75 features out of 186 RFs were discovered via just 2DPix2Pix
algorithm while half of RFs were lost in the translation process. Finally, a
detailed qualitative assessment by five medical doctors indicated a lack of low
level feature discovery in image to image translation tasks.",eess.IV,eess
"This paper presents radiation efficiency and gain bounds for microstrip patch
antennas. The presented bounds are shown to be good predictors of antenna
performance. Using the bounds, patch miniaturization techniques based on high
permittivity substrates and geometrical shaping are compared. Further, a
semi-analytic model is developed to approximate the bounds. Measurements are
used to validate the bounds. Finally, maximum bandwidth of a microstrip patch
antenna is linked to its maximum radiation efficiency.",eess.SP,eess
"Diffusion MRI (dMRI) streamline tractography, the gold standard for in vivo
estimation of brain white matter (WM) pathways, has long been considered
indicative of macroscopic relationships with WM microstructure. However, recent
advances in tractography demonstrated that convolutional recurrent neural
networks (CoRNN) trained with a teacher-student framework have the ability to
learn and propagate streamlines directly from T1 and anatomical contexts.
Training for this network has previously relied on high-resolution dMRI. In
this paper, we generalize the training mechanism to traditional clinical
resolution data, which allows generalizability across sensitive and susceptible
study populations. We train CoRNN on a small subset of the Baltimore
Longitudinal Study of Aging (BLSA), which better resembles clinical protocols.
Then, we define a metric, termed the epsilon ball seeding method, to compare T1
tractography and traditional diffusion tractography at the streamline level.
Under this metric, T1 tractography generated by CoRNN reproduces diffusion
tractography with approximately two millimeters of error.",eess.IV,eess
"With the leaping advances in autonomous vehicles and transportation
infrastructure, dual function radar-communication (DFRC) systems have become
attractive due to the size, cost and resource efficiency. A frequency modulated
continuous waveform (FMCW)-based radar-communication system (FRaC) utilizing
both sparse multiple-input and multiple-output (MIMO) arrays and index
modulation (IM) has been proposed to form a DFRC system specifically designed
for vehicular applications. In this paper, the three-dimensional (3D) parameter
estimation problem in the FRaC is considered. Since the 3D-parameters including
range, direction of arrival (DOA) and velocity are coupled in the estimating
matrix of the FRaC system, the existing estimation algorithms cannot estimate
the 3D-parameters accurately. Hence, a novel decomposed decoupled atomic norm
minimization (DANM) method is proposed by splitting the 3D-parameter estimating
matrix into multiple 2D matrices with sparsity constraints. Then, the
3D-parameters are estimated and efficiently and separately with the optimized
decoupled estimating matrix. Moreover, the Cram\'{e}r-Rao lower bound (CRLB) of
the 3D-parameter estimation are derived, and the computational complexity of
the proposed algorithm is analyzed. Simulation results show that the proposed
decomposed DANM method exploits the advantage of the virtual aperture in the
existence of coupling caused by IM and sparse MIMO array and outperforms the
co-estimation algorithm with lower computation complexity.",eess.SP,eess
"Limited capacity of fronthaul links in a cell-free massive multiple-input
multiple-output (MIMO) system can cause quantization errors at a central
processing unit (CPU) during data transmission, complicating the centralized
rate optimization problem. Addressing this challenge, we propose a harmony
search (HS)-based algorithm that renders the combinatorial non-convex problem
tractable. One of the distinctive features of our algorithm is its hierarchical
structure: it first allocates resources at the access point (AP) level and
subsequently optimizes for user equipment (UE), ensuring a more efficient and
structured approach to resource allocation. Our proposed algorithm deals with
rigorous conditions, such as asymmetric fronthaul bit allocation and distinct
quantization error levels at each AP, which were not considered in previous
works. We derive a closed-form expression of signal-to-interference-plusnoise
ratio (SINR), in which additive quantization noise model (AQNM) based
distortion error is taken into account, to define the mathematical expression
of spectral efficiency (SE) for each UE. Also, we provide analyses on
computational complexity and convergence to investigate the practicality of
proposed algorithm. By leveraging various performance metrics such as total SE
and max-min fairness, we demonstrate that the proposed algorithm can adaptively
optimize the fronthaul bit allocation depending on system requirements.
Finally, simulation results show that the proposed algorithm can achieve
satisfactory performance while maintaining low computational complexity, as
compared to the exhaustive search method",eess.SP,eess
"Non-autoregressive (NAR) models for automatic speech recognition (ASR) aim to
achieve high accuracy and fast inference by simplifying the autoregressive (AR)
generation process of conventional models. Connectionist temporal
classification (CTC) is one of the key techniques used in NAR ASR models. In
this paper, we propose a new model combining CTC and a latent variable model,
which is one of the state-of-the-art models in the neural machine translation
research field. A new neural network architecture and formulation specialized
for ASR application are introduced. In the proposed model, CTC alignment is
assumed to be dependent on the latent variables that are expected to capture
dependencies between tokens. Experimental results on a 100 hours subset of
Librispeech corpus showed the best recognition accuracy among CTC-based NAR
models. On the TED-LIUM2 corpus, the best recognition accuracy is achieved
including AR E2E models with faster inference speed.",eess.AS,eess
"Smart glasses are increasingly recognized as a key medium for augmented
reality, offering a hands-free platform with integrated microphones and
non-ear-occluding loudspeakers to seamlessly mix virtual sound sources into the
real-world acoustic scene. To convincingly integrate virtual sound sources, the
room acoustic rendering of the virtual sources must match the real-world
acoustics. Information about a user's acoustic environment however is typically
not available. This work uses a microphone array in a pair of smart glasses to
blindly identify binaural room impulse responses (BRIRs) from a few seconds of
speech in the real-world environment. The proposed method uses dereverberation
and beamforming to generate a pseudo reference signal that is used by a
multichannel Wiener filter to estimate room impulse responses which are then
converted to BRIRs. The multichannel room impulse responses can be used to
estimate room acoustic parameters which is shown to outperform baseline
algorithms in the estimation of reverberation time and direct-to-reverberant
energy ratio. Results from a listening experiment further indicate that the
estimated BRIRs often reproduce the real-world room acoustics perceptually more
convincingly than measured BRIRs from other rooms of similar size.",eess.AS,eess
"Today's major concern in traffic management systems includes time-efficient
emergency transports. The awareness of environment and vehicle information is
necessary for the emergency vehicles as well as the surrounding commercial
vehicles that might be driven by inexperienced drivers to act accordingly if
they both interact. The information exchange should be quick and accurate along
with how much interactive the alerting system is with the drivers. Therefore,
technologies like V2X-based alert systems can deal with such emergency
situations and hence prevent potential health or social hazards. An alerting
system as a part of a smart-connected city is proposed in this paper. The
Dedicated Short Range Communication (DSRC) based system has tried to cover the
major domain of information about misbehaving vehicles, any pedestrians on the
road, and information about the emergency vehicle itself. The commercial
vehicle also will have a similar alert system as an application of V2V and V2I.
Further in this paper, a realtime monitoring system was developed using grafana
dashboard which will be installed in the area's base station to monitor the
vehicles in that area.",eess.SP,eess
"How to reduce the pilot overhead required for channel estimation? How to deal
with the channel dynamic changes and error propagation in channel prediction?
To jointly address these two critical issues in next-generation transceiver
design, in this paper, we propose a novel framework named channel deduction for
high-dimensional channel acquisition in multiple-input multiple-output
(MIMO)-orthogonal frequency division multiplexing (OFDM) systems. Specifically,
it makes use of the outdated channel information of past time slots, performs
coarse estimation for the current channel with a relatively small number of
pilots, and then fuses these two information to obtain a complete
representation of the present channel. The rationale is to align the current
channel representation to both the latent channel features within the past
samples and the coarse estimate of current channel at the pilots, which, in a
sense, behaves as a complementary combination of estimation and prediction and
thus reduces the overall overhead. To fully exploit the highly nonlinear
correlations in time, space, and frequency domains, we resort to learning-based
implementation approaches. By using the highly efficient complex-domain
multilayer perceptron (MLP)-mixer for crossing space-frequency domain
representation and the recurrence-based or attention-based mechanisms for the
past-present interaction, we respectively design two different channel
deduction neural networks (CDNets). We provide a general procedure of data
collection, training, and deployment to standardize the application of CDNets.
Comprehensive experimental evaluations in accuracy, robustness, and efficiency
demonstrate the superiority of the proposed approach, which reduces the pilot
overhead by up to 88.9% compared to state-of-the-art estimation approaches and
enables continuous operating even under unknown user movement and error
propagation.",eess.SP,eess
"Bluetooth Low Energy systems are one of the most popular solutions used for
indoor localization. Unfortunately their accuracy might not be sufficient for
some of the applications. One way to reduce localization errors is hybrid
positioning, which combines measurement results obtained with different
techniques. The paper describes a concept of a hybrid localization system in
which Bluetooth Low Energy technology is supported with the use of laser
proximity sensors. Results from both system parts are fused using a novel,
simple positioning algorithm. The proposed system concept was tested using BLE
and proximity sensors evaluation boards.",eess.SP,eess
"In this paper localization using UWB positioning system and an inertial unit
containing a single accelerometer is considered. The main part of the paper
describes a novel algorithm for person localization. The algorithm is based on
modified Extended Kalman Filter and utilizes TDOA (Time Difference of Arrival)
results obtained from UWB system and results of acceleration measurement
performed by the localized tag device. The proposed algorithm has been
experimentally investigated through simulation and experiments. The results are
included in the paper.",eess.SP,eess
"Delay alignment modulation (DAM) is a novel transmission technique for
wireless systems with high spatial resolution by leveraging delay compensation
and path-based beamforming, to mitigate the inter-symbol interference (ISI)
without resorting to complex channel equalization or multi-carrier
transmission. However, most existing studies on DAM consider a simplified
scenario by assuming that the channel multi-path delays are integer multiples
of the signal sampling interval. This paper investigates DAM for the more
general and practical scenarios with fractional multi-path delays. We first
analyze the impact of fractional multi-path delays on the existing DAM design,
termed integer DAM (iDAM), which can only achieve delay compensations that are
integer multiples of the sampling interval. It is revealed that the existence
of fractional multi-path delays renders iDAM no longer possible to achieve
perfect delay alignment. To address this issue, we propose a more generic DAM
design called fractional DAM (fDAM), which achieves fractional delay
pre-compensation via upsampling and fractional delay filtering. By leveraging
the Farrow filter structure, the proposed approach can eliminate ISI without
real-time computation of filter coefficients, as typically required in
traditional channel equalization techniques. Simulation results demonstrate
that the proposed fDAM outperforms the existing iDAM and orthogonal frequency
division multiplexing (OFDM) in terms of symbol error rate (SER) and spectral
efficiency, while maintaining a comparable peak-to-average power ratio (PAPR)
as iDAM, which is considerably lower than OFDM.",eess.SP,eess
"We introduce 3D-Speaker-Toolkit, an open-source toolkit for multimodal
speaker verification and diarization, designed for meeting the needs of
academic researchers and industrial practitioners. The 3D-Speaker-Toolkit
adeptly leverages the combined strengths of acoustic, semantic, and visual
data, seamlessly fusing these modalities to offer robust speaker recognition
capabilities. The acoustic module extracts speaker embeddings from acoustic
features, employing both fully-supervised and self-supervised learning
approaches. The semantic module leverages advanced language models to
comprehend the substance and context of spoken language, thereby augmenting the
system's proficiency in distinguishing speakers through linguistic patterns.
The visual module applies image processing technologies to scrutinize facial
features, which bolsters the precision of speaker diarization in multi-speaker
environments. Collectively, these modules empower the 3D-Speaker-Toolkit to
achieve substantially improved accuracy and reliability in speaker-related
tasks. With 3D-Speaker-Toolkit, we establish a new benchmark for multimodal
speaker analysis. The toolkit also includes a handful of open-source
state-of-the-art models and a large-scale dataset containing over 10,000
speakers. The toolkit is publicly available at
https://github.com/modelscope/3D-Speaker.",eess.AS eess.SP,eess
"Several methods have been proposed to identify which sensor sets are optimal
for finding and localizing faults under different conditions for mechanical
equipment. In order to preserve acceptable performance while minimizing costs,
it is crucial to identify the most effective set of sensors available.
Nevertheless, some sensor sets can behave differently in fault detection
because of uncertainty in the measurement data contaminated by noise
interference. This paper develops new sensor selection models using Data
Envelopment Analysis (DEA), which has proven helpful as a management approach
for determining an optimal number of sensors, associated costs, and sensor
performance in the fault diagnosis. We propose four linear optimization models
for sensor selection to design the fault detection system. The validity of the
presented models is demonstrated using a vibration dataset collected from a
gearbox. Based on the case study results, the proposed methods are effectively
superior to the other comparison sensor selection methods in fault detection
accuracy.",eess.SP,eess
"Previous research on late-reverberation modeling has mainly focused on
exponentially decaying room impulse responses, whereas methods for accurately
modeling non-exponential reverberation remain challenging. This paper extends
the previously proposed basic dark-velvet-noise reverberation algorithm and
proposes a parametrization scheme for modeling late reverberation with
arbitrary temporal energy decay. Each pulse in the velvet-noise sequence is
routed to a single dictionary filter that is selected from a set of filters
based on weighted probabilities. The probabilities control the spectral
evolution of the late-reverberation model and are optimized to fit a target
impulse response via non-negative least-squares optimization. In this way, the
frequency-dependent energy decay of a target late-reverberation impulse
response can be fitted with mean and maximum T60 errors of 4% and 8%,
respectively, requiring about 50% less coloration filters than a previously
proposed filtered velvet-noise algorithm. Furthermore, the extended
dark-velvet-noise reverberation algorithm allows the modeled impulse response
to be gated, the frequency-dependent reverberation time to be modified, and the
model's spectral evolution and broadband decay to be decoupled. The proposed
method is suitable for the parametric late-reverberation synthesis of various
acoustic environments, especially spaces that exhibit a non-exponential energy
decay, motivating its use in musical audio and virtual reality.",eess.AS,eess
"Recently, learning-based semantic communication (SemCom) has emerged as a
promising approach in the upcoming 6G network and researchers have made
remarkable efforts in this field. However, existing works have yet to fully
explore the advantages of the evolving nature of learning-based systems, where
knowledge accumulates during transmission have the potential to enhance system
performance. In this paper, we explore an evolving semantic communication
system for image transmission, referred to as ESemCom, with the capability to
continuously enhance transmission efficiency. The system features a novel
channel-aware semantic encoder that utilizes a pre-trained Semantic StyleGAN to
extract the channel-correlated latent variables consisting of serval semantic
vectors from the input images, which can be directly transmitted over a noisy
channel without further channel coding. Moreover, we introduce a semantic
caching mechanism that dynamically stores the transmitted semantic vectors in
the local caching memory of both the transmitter and receiver. The cached
semantic vectors are then exploited to eliminate the need to transmit similar
codes in subsequent transmission, thus further reducing communication overhead.
Simulation results highlight the evolving performance of the proposed system in
terms of transmission efficiency, achieving superior perceptual quality with an
average bandwidth compression ratio (BCR) of 1/192 for a sequence of 100
testing images compared to DeepJSCC and Inverse JSCC with the same BCR. Code of
this paper is available at \url{https://github.com/recusant7/GAN_SeCom}.",eess.SP,eess
"Color Doppler echocardiography enables visualization of blood flow within the
heart. However, the limited frame rate impedes the quantitative assessment of
blood velocity throughout the cardiac cycle, thereby compromising a
comprehensive analysis of ventricular filling. Concurrently, deep learning is
demonstrating promising outcomes in post-processing of echocardiographic data
for various applications. This work explores the use of deep learning models
for intracardiac Doppler velocity estimation from a reduced number of filtered
I/Q signals. We used a supervised learning approach by simulating patient-based
cardiac color Doppler acquisitions and proposed data augmentation strategies to
enlarge the training dataset. We implemented architectures based on
convolutional neural networks. In particular, we focused on comparing the U-Net
model and the recent ConvNeXt models, alongside assessing real-valued versus
complex-valued representations. We found that both models outperformed the
state-of-the-art autocorrelator method, effectively mitigating aliasing and
noise. We did not observe significant differences between the use of real and
complex data. Finally, we validated the models on in vitro and in vivo
experiments. All models produced quantitatively comparable results to the
baseline and were more robust to noise. ConvNeXt emerged as the sole model to
achieve high-quality results on in vivo aliased samples. These results
demonstrate the interest of supervised deep learning methods for Doppler
velocity estimation from a reduced number of acquisitions.",eess.IV,eess
"Image saliency detection is crucial in understanding human gaze patterns from
visual stimuli. The escalating demand for research in image saliency detection
is driven by the growing necessity to incorporate such techniques into various
computer vision tasks and to understand human visual systems. Many existing
image saliency detection methods rely on deep neural networks (DNNs) to achieve
good performance. However, the high computational complexity associated with
these approaches impedes their integration with other modules or deployment on
resource-constrained platforms, such as mobile devices. To address this need,
we propose a novel image saliency detection method named GreenSaliency, which
has a small model size, minimal carbon footprint, and low computational
complexity. GreenSaliency can be a competitive alternative to the existing
deep-learning-based (DL-based) image saliency detection methods with limited
computation resources. GreenSaliency comprises two primary steps: 1)
multi-layer hybrid feature extraction and 2) multi-path saliency prediction.
Experimental results demonstrate that GreenSaliency achieves comparable
performance to the state-of-the-art DL-based methods while possessing a
considerably smaller model size and significantly reduced computational
complexity.",eess.IV,eess
"Stable Diffusion is a popular Transformer-based model for image generation
from text; it applies an image information creator to the input text and the
visual knowledge is added in a step-by-step fashion to create an image that
corresponds to the input text. However, this diffusion process can be corrupted
by errors from the underlying hardware, which are especially relevant for
implementations at the nanoscales. In this paper, the dependability of Stable
Diffusion is studied focusing on soft errors in the memory that stores the
model parameters; specifically, errors are injected into some critical layers
of the Transformer in different blocks of the image information creator, to
evaluate their impact on model performance. The simulations results reveal
several conclusions: 1) errors on the down blocks of the creator have a larger
impact on the quality of the generated images than those on the up blocks,
while the errors on middle block have negligible effect; 2) errors on the
self-attention (SA) layers have larger impact on the results than those on the
cross-attention (CA) layers; 3) for CA layers, errors on deeper levels result
in a larger impact; 4) errors on blocks at the first levels tend to introduce
noise in the image, and those on deep layers tend to introduce large colored
blocks. These results provide an initial understanding of the impact of errors
on Stable Diffusion.",eess.IV,eess
"Feature compression is a promising direction for coding for machines.
Existing methods have made substantial progress, but they require designing and
training separate neural network models to meet different specifications of
compression rate, performance accuracy and computational complexity. In this
paper, a flexible variable-rate feature compression method is presented that
can operate on a range of rates by introducing a rate control parameter as an
input to the neural network model. By compressing different intermediate
features of a pre-trained vision task model, the proposed method can scale the
encoding complexity without changing the overall size of the model. The
proposed method is more flexible than existing baselines, at the same time
outperforming them in terms of the three-way trade-off between feature
compression rate, vision task accuracy, and encoding complexity. We have made
the source code available at
https://github.com/adnan-hossain/var_feat_comp.git.",eess.IV,eess
"Integrated sensing and communication (ISAC) in wireless systems has emerged
as a promising paradigm, offering the potential for improved performance,
efficient resource utilization, and mutually beneficial interactions between
radar sensing and wireless communications, thereby shaping the future of
wireless technologies. In this work, we present two novel methods to address
the joint angle of arrival and angle of departure estimation problem for
bistatic ISAC systems. Our proposed methods consist of a deep learning (DL)
solution leveraging complex neural networks, in addition to a parameterized
algorithm. By exploiting the estimated channel matrix and incorporating a
preprocessing step consisting of a coarse timing estimation, we are able to
notably reduce the input size and improve the computational efficiency. In our
findings, we emphasize the remarkable potential of our DL-based approach, which
demonstrates comparable performance to the parameterized method that explicitly
exploits the multiple-input multiple-output (MIMO) model, while exhibiting
significantly lower computational complexity.",eess.SP,eess
"Stragglers' effects are known to degrade FL performance. In this paper, we
investigate federated learning (FL) over wireless networks in the presence of
communication stragglers, where the power-constrained clients collaboratively
train a global model by iteratively optimizing a local objective function with
their local datasets and transmitting local model updates to the central
parameter server (PS) through fading channels. To tackle communication
stragglers without dataset sharing or prior information about the network at
PS, we propose cooperative gradient coding (CoGC) for semi-decentralized FL to
enable the exact global model recovery at PS. Furthermore, we conduct a
thorough theoretical analysis of the proposed approach. Namely, an outage
analysis of the proposed approach is provided, followed by a convergence
analysis based on the failure probability of the global model recovery at PS.
Nevertheless, simulation results reveal the superiority of the proposed
approach in the presence of stragglers under imbalanced data distribution.",eess.SP,eess
"In this work, we investigate multilingual speech Pre-Trained models (PTMs)
for Audio deepfake detection (ADD). We hypothesize that multilingual PTMs
trained on large-scale diverse multilingual data gain knowledge about diverse
pitches, accents, and tones, during their pre-training phase and making them
more robust to variations. As a result, they will be more effective for
detecting audio deepfakes. To validate our hypothesis, we extract
representations from state-of-the-art (SOTA) PTMs including monolingual,
multilingual as well as PTMs trained for speaker and emotion recognition, and
evaluated them on ASVSpoof 2019 (ASV), In-the-Wild (ITW), and DECRO benchmark
databases. We show that representations from multilingual PTMs, with simple
downstream networks, attain the best performance for ADD compared to other PTM
representations, which validates our hypothesis. We also explore the
possibility of fusion of selected PTM representations for further improvements
in ADD, and we propose a framework, MiO (Merge into One) for this purpose. With
MiO, we achieve SOTA performance on ASV and ITW and comparable performance on
DECRO with current SOTA works.",eess.AS,eess
"Stress recognition through physiological signals such as Electrocardiogram
(ECG) signals has garnered significant attention. Traditionally, research in
this field predominantly focused on utilizing handcrafted features or raw
signals as inputs for learning algorithms. However, there is now a burgeoning
interest within the community in leveraging large-scale vision foundation
models (VFMs) like ResNet50, VGG19, and others. These VFMs are increasingly
preferred due to their ability to capture complex features, enhancing the
accuracy and effectiveness of stress recognition systems. However, no
particular focus has been given on combining these VFMs. The combination of
VFMs offers promising benefits by harnessing their collective knowledge to
extract richer representations for improved stress recognition. So, to mitigate
this research gap, we focus on combining different VFMs for stress recognition
from ECG and propose SONIC, a novel framework that combines VFMs through their
logits and training a fully connected network on the combined logits. Through
extensive experimentation, SONIC showed the top performance against individual
VFMs performance on the WESAD benchmark. With SONIC, we report state-of-the-art
(SOTA) performance in WESAD with 99.36% and 99.24% (stress vs non-stress) and
97.66% and 97.10% (amusement vs stress vs baseline) in accuracy and F1
respectively.",eess.SP,eess
"Audio-visual active speaker detection (AV-ASD) aims to identify which visible
face is speaking in a scene with one or more persons. Most existing AV-ASD
methods prioritize capturing speech-lip correspondence. However, there is a
noticeable gap in addressing the challenges from real-world AV-ASD scenarios.
Due to the presence of low-quality noisy videos in such cases, AV-ASD systems
without a selective listening ability are short of effectively filtering out
disruptive voice components from mixed audio inputs. In this paper, we propose
a Multi-modal Speaker Extraction-to-Detection framework named `MuSED', which is
pre-trained with audio-visual target speaker extraction to learn the denoising
ability, then it is fine-tuned with the AV-ASD task. Meanwhile, to better
capture the multi-modal information and deal with real-world problems such as
missing modality, MuSED is modelled on the time domain directly and integrates
the multi-modal plus-and-minus augmentation strategy. Our experiments
demonstrate that MuSED substantially outperforms the state-of-the-art AV-ASD
methods and achieves 95.6% mAP on the AVA-ActiveSpeaker dataset, 98.3% AP on
the ASW dataset, and 97.9% F1 on the Columbia AV-ASD dataset, respectively. We
will publicly release the code in due course.",eess.AS eess.IV,eess
"Modern speaker recognition system relies on abundant and balanced datasets
for classification training. However, diverse defective datasets, such as
partially-labelled, small-scale, and imbalanced datasets, are common in
real-world applications. Previous works usually studied specific solutions for
each scenario from the algorithm perspective. However, the root cause of these
problems lies in dataset imperfections. To address these challenges with a
unified solution, we propose the Voice Conversion Augmentation (VCA) strategy
to obtain pseudo speech from the training set. Furthermore, to guarantee
generation quality, we designed the VCA-NN~(nearest neighbours) strategy to
select source speech from utterances that are close to the target speech in the
representation space. Our experimental results on three created datasets
demonstrated that VCA-NN effectively mitigates these dataset problems, which
provides a new direction for handling the speaker recognition problems from the
data aspect.",eess.AS,eess
"Conventional manual lithological mapping (MLM) through field surveys are
resource-extensive and time-consuming. Digital lithological mapping (DLM),
harnessing remotely sensed spectral imaging techniques, provides an effective
strategy to streamline target locations for MLM or an efficient alternative to
MLM. DLM relies on laboratory-generated generic end-member signatures of
minerals for spectral analysis. Thus, the accuracy of DLM may be limited due to
the presence of site-specific impurities. A strategy, based on a hybrid
machine-learning and signal-processing algorithm, is proposed in this paper to
tackle this problem of site-specific impurities. In addition, a soil pixel
alignment strategy is proposed here to visualize the relative purity of the
target minerals. The proposed methodologies are validated via case studies for
mapping of Limestone deposits in Jaffna, Ilmenite deposits in Pulmoddai and
Mannar, and Montmorillonite deposits in Murunkan, Sri Lanka. The results of
satellite-based spectral imaging analysis were corroborated with X-ray
diffraction (XRD) and Magnetic Separation (MS) analysis of soil samples
collected from those sites via field surveys. There exists a good
correspondence between the relative availability of the minerals with the XRD
and MS results. In particular, correlation coefficients of 0.8115 and 0.9853
were found for the sites in Pulmoddai and Jaffna respectively.",eess.IV,eess
"This study explores the feasibility of adapting CSI-guided imaging across
varied environments. Focusing on continuous model learning through continuous
updates, we investigate CSI-Imager's adaptability in dynamically changing
settings, specifically transitioning from an office to an industrial
environment. Unlike traditional approaches that may require retraining for new
environments, our experimental study aims to validate the potential of
CSI-guided imaging to maintain accurate imaging performance through Continuous
Learning (CL). By conducting experiments across different scenarios and
settings, this work contributes to understanding the limitations and
capabilities of existing CSI-guided imaging systems in adapting to new
environmental contexts.",eess.IV,eess
"This study focuses on the creation of the KazEmoTTS dataset, designed for
emotional Kazakh text-to-speech (TTS) applications. KazEmoTTS is a collection
of 54,760 audio-text pairs, with a total duration of 74.85 hours, featuring
34.23 hours delivered by a female narrator and 40.62 hours by two male
narrators. The list of the emotions considered include ""neutral"", ""angry"",
""happy"", ""sad"", ""scared"", and ""surprised"". We also developed a TTS model
trained on the KazEmoTTS dataset. Objective and subjective evaluations were
employed to assess the quality of synthesized speech, yielding an MCD score
within the range of 6.02 to 7.67, alongside a MOS that spanned from 3.51 to
3.57. To facilitate reproducibility and inspire further research, we have made
our code, pre-trained model, and dataset accessible in our GitHub repository.",eess.AS,eess
"Cardiac MRI, crucial for evaluating heart structure and function, faces
limitations like slow imaging and motion artifacts. Undersampling
reconstruction, especially data-driven algorithms, has emerged as a promising
solution to accelerate scans and enhance imaging performance using highly
under-sampled data. Nevertheless, the scarcity of publicly available cardiac
k-space datasets and evaluation platform hinder the development of data-driven
reconstruction algorithms. To address this issue, we organized the Cardiac MRI
Reconstruction Challenge (CMRxRecon) in 2023, in collaboration with the 26th
International Conference on MICCAI. CMRxRecon presented an extensive k-space
dataset comprising cine and mapping raw data, accompanied by detailed
annotations of cardiac anatomical structures. With overwhelming participation,
the challenge attracted more than 285 teams and over 600 participants. Among
them, 22 teams successfully submitted Docker containers for the testing phase,
with 7 teams submitted for both cine and mapping tasks. All teams use deep
learning based approaches, indicating that deep learning has predominately
become a promising solution for the problem. The first-place winner of both
tasks utilizes the E2E-VarNet architecture as backbones. In contrast, U-Net is
still the most popular backbone for both multi-coil and single-coil
reconstructions. This paper provides a comprehensive overview of the challenge
design, presents a summary of the submitted results, reviews the employed
methods, and offers an in-depth discussion that aims to inspire future
advancements in cardiac MRI reconstruction models. The summary emphasizes the
effective strategies observed in Cardiac MRI reconstruction, including backbone
architecture, loss function, pre-processing techniques, physical modeling, and
model complexity, thereby providing valuable insights for further developments
in this field.",eess.IV,eess
"The recently developed affine frequency division multiplexing (AFDM) can
achieve full diversity in doubly selective channels, providing a comprehensive
sparse representation of the delay-Doppler domain channel. Thus, accurate
channel estimation is feasible by using just one pilot symbol. However,
traditional AFDM channel estimation schemes necessitate the use of guard
intervals (GI) to mitigate data-pilot interference, leading to spectral
efficiency degradation. In this paper, we propose a GI-free pilot-aided channel
estimation algorithm for AFDM systems, which improves spectral efficiency
significantly. To mitigate the interference between the pilot and data symbols
caused by the absence of GI, we perform joint interference cancellation,
channel estimation, and signal detection iterately. Simulation results show
that the bit error rate (BER) performance of the proposed method can approach
the ideal case with perfect channel estimation.",eess.SP,eess
"Cognitive Radios (CRs) build upon Software Defined Radios (SDRs) to allow for
autonomous reconfiguration of communication architectures. In recent years, CRs
have been identified as an enabler for Dynamic Spectrum Access (DSA)
applications in which secondary users opportunistically share licensed
spectrum. A major challenge for DSA is accurately characterizing the spectral
environment, which requires blind signal classification. Existing work in this
area has focused on simplistic channel models; however, more challenging fading
channels (e.g., frequency selective fading channels) cause existing methods to
be computationally complex or insufficient. This paper develops a novel blind
modulation classification algorithm, which uses a set of higher order
statistics to overcome these challenges. The set of statistics forms a
signature, which can either be used directly for classification or can be
processed using big data analytical techniques, such as principle component
analysis (PCA), to learn the environment. The algorithm is tested in simulation
on both flat fading and selective fading channel models. Results of this blind
classification algorithm are shown to improve upon those which use single value
higher order statistical methods.",eess.SP,eess
