text,category,macro
"In this paper, we characterize smooth projective surfaces on which every
integral pseudoeffective divisor has an integral Zariski decomposition.",math.AG,math
"We study properties of the nodal sets of high frequency eigenfunctions and
quasimodes for radial perturbations of the Harmonic Oscillator. In particular,
we consider nodal sets on spheres of large radius (in the classically forbidden
region) for quasimodes with energies lying in intervals around a fixed energy
$E$. For well chosen intervals we show that these nodal sets exhibit
quantitatively different behavior compared to those of the unperturbed Harmonic
Oscillator. These energy intervals are defined via a careful analysis of the
eigenvalue spacings for the perturbed operator, based on analytic perturbation
theory and linearization formulas for Laguerre polynomials.",math-ph math.AP math.MP math.SP,math
"We consider the Hardy-Littlewood-Sobolev inequality on mixed-norm Lebesgue
spaces. We give a complete characterization of indices $\vec p$ and $\vec q$
such that the Riesz potential is bounded from $L^{\vec p}$ to $L^{\vec q}$,
including all the endpoint cases. As a result, we get the mixed-norm
Hardy-Littlewood-Sobolev inequality.",math.CA,math
"In this paper we study the following eigenvalue boundary value problem for
Monge-Amp\`{e}re equations: {equation} \{{array}{l} \det(D^2u)=\lambda^N
f(-u)\,\, \text{in}\,\, \Omega, u=0,\,\text{on}\,\, \partial \Omega. {array}.
{equation} We establish the unilateral global bifurcation results for the
problem with $f(u)=u^N+g(u)$ and $\Omega$ being the unit ball of
$\mathbb{R}^N$. More precisely, under some natural hypotheses on the
perturbation function $g:\mathbb{R}\rightarrow\mathbb{R}$, we show that
$(\lambda_1,0)$ is a bifurcation point of the problem and there are two
distinct unbounded continua of one-sign solutions, where $\lambda_1$ is the
first eigenvalue of the problem with $f(u)=u^N$. As the applications of the
above results, we consider with determining interval of $\lambda$, in which
there exist solutions for this problem in unit ball. Moreover, we also get some
results on the existence and nonexistence of convex solutions for this problem
in general domain by domain comparison method.",math.AP,math
"In this paper, we focus on the local convergence rate analysis of the
proximal iteratively reweighted $\ell_1$ algorithms for solving $\ell_p$
regularization problems, which are widely applied for inducing sparse
solutions. We show that if the Kurdyka-Lojasiewicz (KL) property is satisfied,
the algorithm converges to a unique first-order stationary point; furthermore,
the algorithm has local linear convergence or local sublinear convergence. The
theoretical results we derived are much stronger than the existing results for
iteratively reweighted $\ell_1$ algorithms.",math.OC,math
"In numerical analysis it is often necessary to estimate the condition number
$CN(T)=||T||_{} \cdot||T^{-1}||_{}$ and the norm of the resolvent
$||(\zeta-T)^{-1}||_{}$ of a given $n\times n$ matrix $T$. We derive new
spectral estimates for these quantities and compute explicit matrices that
achieve our bounds. We recover the well-known fact that the supremum of $CN(T)$
over all matrices with $||T||_{} \leq1$ and minimal absolute eigenvalue
$r=\min_{i=1,...,n}|\lambda_{i}|>0$ is the Kronecker bound $\frac{1}{r^{n}}$.
This result is subsequently generalized by computing the corresponding supremum
of $||(\zeta-T)^{-1}||_{}$ for any $|\zeta| \leq1$. We find that the supremum
is attained by a triangular Toeplitz matrix. This provides a simple class of
structured matrices on which condition numbers and resolvent norm bounds can be
studied numerically. The occuring Toeplitz matrices are so-called model
matrices, i.e. matrix representations of the compressed backward shift operator
on the Hardy space $H_2$ to a finite-dimensional invariant subspace.",math.NA math.FA math.SP,math
"Let R be a commutative ring and I an ideal in R which is locally generated by
a regular sequence of length d. Then, each projective R/I-module V has an
R-projective resolution P. of length d. In this paper, we compute the homology
of the n-th Koszul complex associated with the homomorphism P_1 --> P_0 for all
n, if d = 1. This computation yields a new proof of the classical
Adams-Riemann-Roch formula for regular closed immersions which does not use the
deformation to the normal cone any longer. Furthermore, if d = 2, we compute
the homology of the complex N Sym^2 K(P.) where K and N denote the functors
occurring in the Dold-Kan correspondence.",math.AC math.AG math.KT math.RA,math
"In this paper we consider a problem of the similarity of complex symmetric
operators to perturbations of restrictions of normal operators. For a subclass
of cyclic complex symmetric operators in a finite-dimensional Hilbert space we
prove the similarity to rank-one perturbations of restrictions of normal
operators. The main tools are a truncated moment problem in $\mathbb{C}$, and
some objects similar to objects from the theory of spectral problems for Jacobi
matrices.",math.FA,math
"Let $n,q,t,s,p$ be non-negative integers where $n\geq s$ and $q\geq 1$. For
$\mathbf{x}\in A_{q}^{n}\triangleq\{ 0,1,\ldots,q-1 \}^{n}$, let the
$t$-insertion $s$-deletion $p$-substitution ball of $\mathbf{x}$, denoted by
$\mathcal{B}_{t,s,p}(\mathbf{x})$, be the set of sequences in $A_{q}^{n+t-s}$
which can be obtained from $\mathbf{x}$ by performing $t$ insertions, $s$
deletions, and at most $p$ substitutions. We establish that for any
$\mathbf{x}\in A_{q}^{n}$,
$|\mathcal{B}_{t,s,p}(\mathbf{x})|\geq\sum_{i=0}^{t+p}\binom{n+t-s}{i}(q-1)^{i}$,
with equality holding if and only if $t=s=0\vee s=p=0\vee s+p\geq n\vee
r(\mathbf{x})=1$. Here, $r(\mathbf{x})$ denotes the number of runs in
$\mathbf{x}$, and a run in $\mathbf{x}$ is a maximum continuous subsequence of
identical symbols.",math.CO,math
"A slight modification to Halmos' definition of product of measures yields a
uniquely characterized associative product. The operation applies to arbitrary
(not necessarily $\sigma-$finite) measures and is consistent with the
Fubini--Tonelli theorem.",math.FA,math
"We introduce a notion of rectifiability modeled on Carnot groups. Precisely,
we say that a subset E of a Carnot group M and N is a subgroup of M, we say E
is N-rectifiable if it is the Lipschitz image of a positive measure subset of
N. First, we discuss the implications of N-rectifiability, where N is a Carnot
group (not merely a subgroup of a Carnot group), which include
N-approximability and the existence of approximate tangent cones isometric to N
almost everywhere in E. Second, we prove that, under a stronger condition
concerning the existence of approximate tangent cones isomorphic to N almost
everywhere in a set E, that E is N-rectifiable. Third, we investigate the
rectifiability properties of level sets of C^1_N functions, where N is a Carnot
group. We show that for almost every real number t and almost every
noncharacteristic point x in a level set of f, there exists a subgroup T_x of H
and r >0 so that f^{-1}(t) intersected with B_H(x,r) is T_x-approximable at x
and an approximate tangent cone isomorphic to T_x at x.",math.CA math.DG,math
"We show that the quantization of energy for Willmore spheres into closed
Riemannian manifolds holds provided that the Willmore energy and the area are
uniformly bounded. The analogous energy quantization result holds for Willmore
surfaces of arbitrary genus, under the additional assumptions that the
immersion maps weakly converge to a limiting (possibly branched, weak
immersion) map from the same surface, and that the conformal structures stay in
a compact domain of the moduli space.",math.AP math.DG,math
"In this article, we study the logarithmic Mahler measure of the one-parameter
family \[Q_\alpha=y^2+(x^2-\alpha x)y+x,\] denoted by $m(Q_\alpha)$. The zero
loci of $Q_\alpha$ generically define elliptic curves $E_\alpha$ which are
$3$-isogenous to the family of Hessian elliptic curves. We are particularly
interested in the case $\alpha\in (-1,3)$, which has not been considered in the
literature due to certain subtleties. For $\alpha$ in this interval, we
establish a hypergeometric formula for the (modified) Mahler measure of
$Q_\alpha$, denoted by $\tilde{n}(\alpha).$ This formula coincides, up to a
constant factor, with the known formula for $m(Q_\alpha)$ with $|\alpha|$
sufficiently large. In addition, we verify numerically that if $\alpha^3$ is an
integer, then $\tilde{n}(\alpha)$ is a rational multiple of $L'(E_\alpha,0)$. A
proof of this identity for $\alpha=2$, which is corresponding to an elliptic
curve of conductor $19$, is given.",math.NT,math
"It is given a canonical representation of prime ends in regular spatial
domains and, on this basis, it is studied the boundary behavior of the
so-called lower Q-homeomorphisms that are the natural generalization of the
quasiconformal mappings. In particular, it is found a series of effective
conditions on the function Q(x) for a homeomorphic extension of the given
mappings to the boundary by prime ends in domains with regular boundaries. The
developed theory is applied, in particular, to mappings of the classes of
Sobolev and Orlicz-Sobolev and also to finitely bi-Lipschitz mappings that a
far-reaching extension of the well--known classes of isometric and
quasiisometric mappings.",math.CV,math
"We work on $\ell_p$ uniform Roe algebras associated to metric spaces, and on
their mutual embedding. We generalize results of I. Farah and the authors to
mutual embeddings of uniform Roe algebras of operators on $\ell_p$ spaces.
Simultaneously, we obtain rigidity results for the classic uniform Roe
$\mathrm{C}^*$-algebras which depend only on their Banach algebra structure.",math.OA math.FA,math
"In this paper, we introduce operators that are represented by upper
triangular $2\times 2$ block matrices whose entries satisfy some algebraic
constraints. We call them Brownian-type operators of class $\mathcal Q,$
briefly operators of class $\mathcal Q.$ These operators emerged from the study
of Brownian isometries performed by Agler and Stankus via detailed analysis of
the time shift operator of the modified Brownian motion process. It turns out
that the class $\mathcal Q$ is closely related to the Cauchy dual subnormality
problem which asks whether the Cauchy dual of a completely hyperexpansive
operator is subnormal. Since the class $\mathcal Q$ is closed under the
operation of taking the Cauchy dual, the problem itself becomes a part of a
more general question of investigating subnormality in this class. This issue,
along with the analysis of nonstandard moment problems, covers a large part of
the paper. Using the Taylor spectrum technique culminates in a full
characterization of subnormal operators of class $\mathcal Q.$ As a
consequence, we solve the Cauchy dual subnormality problem for expansive
operators of class $\mathcal Q$ in the affirmative, showing that the original
problem can surprisingly be extended to a class of operators that are far from
being completely hyperexpansive. The Taylor spectrum approach turns out to be
fruitful enough to allow us to characterize other classes of operators
including $m$-isometries. We also study linear operator pencils associated with
operators of class $\mathcal Q$ proving that the corresponding regions of
subnormality are closed intervals with explicitly described endpoints.",math.FA,math
"Let $G$ be a connected semisimple algebraic group of adjoint type defined
over an algebraically closed field $K$ of positive characteristic. The
characteristic $p$ is very good for $G$ when $p$ is suitably large and, if $G$
is of type $A_n$, $p$ does not divide $n+1$. The majority of results concerning
the geometric structure of algebraic groups in positive characteristic are
valid only in very good characteristic. We demonstrate that the dual nilcone
$\mathcal{N}^* \subseteq \mathfrak{g}^*$ is a normal variety in certain
characteristics which are not very good for $G$. As an application, we extend
the results of Ardakov and Wadsley on representations of $p$-adic Lie groups.
Under further restrictions on the characteristic, we show that the canonical
dimension of a coadmissible representation of a semisimple $p$-adic Lie group
in a $p$-adic Banach space is either zero or at least half the dimension of a
nonzero coadjoint orbit.",math.RT,math
"In this paper we characterize the Rogers q-Hermite polynomials as the only
orthogonal polynomial set which is also ${\cal D}_q$-Appell where ${\cal D}_q $
is the Askey-Wilson finite difference operator.",math.CA,math
"We consider 6-manifolds endowed with a symplectic half-flat SU(3)-structure
and acted on by a transitive Lie group G of automorphisms. We review a
classical result allowing to show the non-existence of compact non-flat
examples. In the noncompact setting, we classify such manifolds under the
assumption that G is semisimple. Moreover, in each case we describe all
invariant symplectic half-flat SU(3)-structures up to isomorphism, showing that
the Ricci tensor is always Hermitian with respect to the induced almost complex
structure. This last condition is characterized in the general case.",math.DG,math
"The Erd\H{o}s--Faber--Lov\'{a}sz Conjecture, posed in 1972, states that if a
graph $G$ is the union of $n$ cliques of order $n$ (referred to as defining
$n$-cliques) such that two cliques can share at most one vertex, then the
vertices of $G$ can be properly coloured using $n$ colours. Although still open
after almost 50 years, it can be easily shown that the conjecture is true when
every shared vertex belongs to exactly two defining $n$-cliques. We here
provide a quick and easy algorithm to colour the vertices of $G$ in this case,
and discuss connections with clique-decompositions and edge-colourings of
graphs.",math.CO,math
"Let $X$ be a smooth complex elliptic curve and $G$ a connected reductive
affine algebraic group defined over $\mathbb C$. Let ${\mathcal M}_X(G)$ denote
the moduli space of topologically trivial algebraic $G$--connections on $X$,
that is, pairs of the form $(E_G\, , D)$, where $E_G$ is a topologically
trivial algebraic principal $G$--bundle on $X$, and $D$ is an algebraic
connection on $E_G$. We prove that ${\mathcal M}_X(G)$ does not admit any
nonconstant algebraic function while being biholomorphic to an affine variety.",math.AG,math
"The aim of this note is to describe the restriction map from the moduli space
of stable rank 2 bundle with small $c_2$ on a jacobian $X$ of dimension 2, to
the moduli space of stable rank 2 bundles on the corresponding genus 2 curve
$C$ embedded in $X$.",math.AG,math
"We show that a tracial state on a unital C*-algebra admits a Haar unitary if
and only if it is diffuse, if and only if it does not dominate a tracial
functional that factors through a finite-dimensional quotient. It follows that
a unital C*-algebra has no finite-dimensional representations if and only if
each of its tracial states admits a Haar unitary.
  More generally, we study when nontracial states admit Haar unitaries. In
particular, we show that every state on a unital, simple, infinite-dimensional
C*-algebra admits a Haar unitary.
  We obtain applications to the structure of reduced free products. Notably,
the tracial reduced free product of simple C*-algebras is always a simple
C*-algebra of stable rank one.",math.OA,math
"We prove that the infinitely generated Apollonian gasket has full Hausdorff
dimension spectrum. Our proof, which is computer assisted, relies on an
iterative technique introduced by the first three authors in [3] and on a
flexible method for rigorously estimating Hausdorff dimensions of limit sets of
conformal iterated function systems, which we recently developed in [5].
Another key ingredient in our proof is obtaining reasonably sized distortion
constants for the (infinite) Apollonian iterated function system.",math.DS,math
"We introduce a notion of parity for transversals, and use it to show that in
Latin squares of order $2 \bmod 4$, the number of transversals is a multiple of
4. We also demonstrate a number of relationships (mostly congruences modulo 4)
involving $E_1,\dots, E_n$, where $E_i$ is the number of diagonals of a given
Latin square that contain exactly $i$ different symbols.
  Let $A(i\mid j)$ denote the matrix obtained by deleting row $i$ and column
$j$ from a parent matrix $A$. Define $t_{ij}$ to be the number of transversals
in $L(i\mid j)$, for some fixed Latin square $L$. We show that $t_{ab}\equiv
t_{cd}\bmod2$ for all $a,b,c,d$ and $L$. Also, if $L$ has odd order then the
number of transversals of $L$ equals $t_{ab}$ mod 2. We conjecture that $t_{ac}
+ t_{bc} + t_{ad} + t_{bd} \equiv 0 \bmod 4$ for all $a,b,c,d$.
  In the course of our investigations we prove several results that could be of
interest in other contexts. For example, we show that the number of perfect
matchings in a $k$-regular bipartite graph on $2n$ vertices is divisible by $4$
when $n$ is odd and $k\equiv0\bmod 4$. We also show that $${\rm per}\, A(a \mid
c)+{\rm per}\, A(b \mid c)+{\rm per}\, A(a \mid d)+{\rm per}\, A(b \mid d)
\equiv 0 \bmod 4$$ for all $a,b,c,d$, when $A$ is an integer matrix of odd
order with all row and columns sums equal to $k\equiv2\bmod4$.",math.CO,math
"The Random Walk Metropolis (RWM) algorithm is a Metropolis- Hastings MCMC
algorithm designed to sample from a given target distribution \pi with Lebesgue
density on R^N. RWM constructs a Markov chain by randomly proposing a new
position (the ""proposal move""), which is then accepted or rejected according to
a rule which makes the chain reversible with respect to \pi. When the dimension
N is large a key question is to determine the optimal scaling with N of the
proposal variance: if the proposal variance is too large, the algorithm will
reject the proposed moves too often; if it is too small, the algorithm will
explore the state space too slowly. Determining the optimal scaling of the
proposal variance gives a measure of the cost of the algorithm as well. One
approach to tackle this issue, which we adopt here, is to derive diffusion
limits for the algorithm. Such an approach has been proposed in the seminal
papers [RGG97, RR98]; in particular in [RGG97] the authors derive a diffusion
limit for the RWM algorithm under the two following assumptions: i) the
algorithm is started in stationarity; ii) the target measure $\pi$ is in
product form. The present paper considers the situation of practical interest
in which both assumptions i) and ii) are removed. That is a) we study the case
(which occurs in practice) in which the algorithm is started out of
stationarity and b) we consider target measures which are in non-product form.
The target measures that we consider arise in Bayesian nonparametric statistics
and in the study of conditioned diffusions. We prove that, out of stationarity,
the optimal scaling for the proposal variance is O(N), as it is in
stationarity. Notice that the optimal scaling in and out of stationatity need
not be the same in general, and indeed they differ e.g. in the case of the MALA
algorithm [KOS16].",math.PR,math
"A general construction for $\sigma-$finite absolutely continuous invariant
measure will be presented. It will be shown that the local bounded distortion
of the Radon-Nykodym derivatives of $f^n_*(\lambda)$ will imply the existence
of a $\sigma-$finite invariant measure for the map $f$ which is absolutely
continuous with respect to $\lambda$, a measure on the phase space describing
the sets of measure zero. Furthermore we will discuss sufficient conditions for
the existence of $\sigma-$finite invariant absolutely continuous measures for
real 1-dimensional dynamical systems.",math.DS,math
"We show that for the mean zero simple exclusion process in $\mathbb {Z}^d$
and for the asymmetric simple exclusion process in $\mathbb{Z}^d$ for $d\geq3$,
the self-diffusion coefficient of a tagged particle is stable when approximated
by simple exclusion processes on large periodic lattices. The proof depends on
a similar stability property of the Sobolev inner product associated with the
operator.",math.PR,math
"In this paper we obtain bounds on $h^0(E)$ where $E$ is a semistable bundle
of rank 3 over a smooth irreducible projective curve $X$ of genus $g \geq 2$
defined over an algebraically closed field of characteristic 0. These bounds
are expressed in terms of the degrees of stability $s_1(E), s_2(E)$. We show
also that in some cases the bounds are best possible. These results extend
recent work of J. Cilleruelo and I. Sols for bundles of rank 2.",math.AG,math
"The main result of the present note states that it is consistent with the ZFC
axioms of set theory (relying on Martin's Maximum MM axiom), that every Asplund
space of density character $\omega_1$ has a renorming with the Mazur
intersection property. Combined with the previous result of Jim\' enez and
Moreno (based upon the work of Kunen under the continuum hypothesis) we obtain
that the MIP normability of Asplund spaces of density $\omega_1$ is undecidable
in ZFC.",math.FA,math
"We use higher ideles and duality theorems to develop a universal approach to
higher dimensional class field theory.",math.AG math.NT,math
"We propose a nonlinear optimization model for determining the optimum lot
size and reorder point for a food item distributed through a cold warehouse as
well as the optimum quality features, namely temperature, humidity, packaging
type, and level of environmental conditions. The item's quality is estimated
based on the features mentioned earlier, and then it is used as a constraint in
the optimization process. An assumption was made that the inventory is managed
under a continuous review policy and the warehouse has limited space. The model
seeks to minimize the annual total cost of managing the warehouse. The model
will be a nonlinear mixed programming one, which is solved by Pyomo as a
leading library in Python language programming. Numerical examples are used to
demonstrate the use of the model and, through sensitivity analysis, develop
insights into the operation of cold warehouses. This sensitive analysis opens
the doors to managerial insight from which managers and policymakers can highly
benefit.",math.OC,math
"Let $(\kappa_n(a))_{n\geq 1}$ denote the sequence of free cumulants of a
random variable $a$ in a non-commutative probability space
$(\mathcal{A},\varphi)$. Based on some considerations on bipartite graphs, we
provide a formula to compute the cumulants $(\kappa_n(ab+ba))_{n\geq 1}$ in
terms of $(\kappa_n(a))_{n\geq 1}$ and $(\kappa_n(b))_{n\geq 1}$, where $a$ and
$b$ are freely independent. Our formula expresses the $n$-th free cumulant of
$ab+ba$ as a sum indexed by partitions in the set $\mathcal{Y}_{2n}$ of
non-crossing partitions of the form
  \[ \sigma=\{B_1,B_3,\dots, B_{2n-1},E_1,\dots,E_r\}, \quad \text{with }r\geq
0, \]
  such that $i\in B_{i}$ for $i=1,3,\dots,2n-1$ and $|E_j|$ even for $j\leq r$.
Therefore, by studying the sets $\mathcal{Y}_{2n}$ we obtain new results
regarding the distribution of $ab+ba$. For instance, the size
$|\mathcal{Y}_{2n}|$ is closely related to the case when $a,b$ are free Poisson
random variables of parameter 1. Our formula can also be expressed in terms of
cacti graphs. This graph theoretic approach suggests a natural generalization
that allows us to study quadratic forms in $k$ free random variables.",math.OA math.CO math.PR,math
"We introduce an equivariant version of Hochschild cohomology as the
deformation cohomology to study equivariant deformations of associative
algebras equipped with finite group actions.",math.RA,math
"The orthogonal derivative is defined as a limit of an integral whose kernel
contains an orthogonal polynomial with its measure. When in practice no limit
is taken, it means that the accuracy of the derivative depends on the second
derivative of the given function. Liptaj shows that it is possible to define a
kernel in such a way that the accuracy depends on a higher derivative at your
own choice. The accuracy is therefore much greater than with the orthogonal
derivative. However Diekema and Koornwinder find a similar extension starting
directly from of the orthogonal derivative. The new kernel is not orthogonal
for order greater then one. The transfer function for this new derivative is
given.",math.CA,math
"We prove that the bound state energies of the two-dimensional massive Dirac
operator with dipole type potentials accumulate with exponentials rate at the
band edge. In fact we prove a corresponding formula of De Martino et al (2014).",math-ph math.MP,math
"We obtain a complete classification of the continuous unitary representations
of oligomorphic permutation groups (those include the infinite permutation
group $S_\infty$, the automorphism group of the countable dense linear order,
the homeomorphism group of the Cantor space, etc.). Our main result is that all
irreducible representations of such groups are obtained by induction from
representations of finite quotients of open subgroups and moreover, every
representation is a sum of irreducibles. As an application, we prove that many
oligomorphic groups have property (T). We also show that the Gelfand--Raikov
theorem holds for topological subgroups of $S_\infty$: for all such groups,
continuous irreducible representations separate points in the group.",math.GR math.LO math.RT,math
"We review (non-abelian) extensions of a given Lie algebra, identify a
3-dimensional cohomological obstruction to the existence of extensions. A
striking analogy to the setting of covariant exterior derivatives, curvature,
and the Bianchi identity in differential geometry is spelled out. In the new
version references added: Most of the results are known. So this paper will not
be submitted to a journal, it can be regarded as a review paper.",math.DG math.RT,math
"We study sections of a Calabi-Yau threefold fibered over a curve by K3
surfaces. We show that there exist infinitely many isolated sections on certain
K3 fibered Calabi-Yau threefolds and the subgroup of the N\'eron-Severi group
generated by these sections is not finitely generated. This also gives examples
of K3 surfaces over the function field F of a complex curve with Zariski dense
F-rational points, whose geometric model is Calabi-Yau.",math.AG,math
"In this paper we find the orders of decay for Kolmogorov widths of some Besov
classes related to $W^1_1$ (the behaviour of the widths for $W^1_1$ remains
unknown): $$ d_n(B^1_{1,\theta}[0,1],L_q[0,1])\asymp
n^{-1/2}\log^{\max(\frac12,1-\frac{1}{\theta})}n,\quad 2<q<\infty. $$ The proof
relies on the lower bound for widths of product of octahedra in a special norm
(maximum of two weighted $\ell_q$ norms). This bound generalizes the theorem of
B.S.~Kashin on widths of octahedra in $\ell_q^N$.",math.FA math.CA,math
"We introduce the notion of the quotient of a category $C$ by the action $A :
M \longrightarrow C \times C$ of a unital symmetric monoidal category $M$. The
quotient $C/M$ is a 2-category. We prove its existence and uniqueness by first
showing that every small 2-category has a presentation in terms of generators
and relations and then describing the generators and relations needed for the
quotient $C/M$.",math.CT,math
"The existence of travelling waves for a coupled system of hyperbolic/
parabolic equations is established in the case of a finite number of velocities
in the kinetic equation. This finds application in collective motion of
chemotactic bacteria. The analysis builds on the previous work by the first
author (arXiv:1607.00429) in the case of a continuum of velocities. Here, the
proof is specific to the discrete setting, based on the decomposition of the
population density in special Case's modes. Some counter-intuitive results are
discussed numerically, including the coexistence of several travelling waves
for some sets of parameters, as well as the possible non-existence of
travelling waves.",math.AP,math
"The purpose of this paper is to extend the Donaldson-Corlette theorem to the
case of vector bundles over cell complexes. We define the notion of a vector
bundle and a Higgs bundle over a complex, and describe the associated Betti, de
Rham and Higgs moduli spaces. The main theorem is that the $SL(r, \mathbb{C})$
character variety of a finitely presented group $\Gamma$ is homeomorphic to the
moduli space of rank $r$ Higgs bundles over an admissible complex $X$ with
$\pi_1(X) = \Gamma$. A key role is played by the theory of harmonic maps
defined on singular domains.",math.DG,math
"We describe the intertwiners between modules of a vertex algebra using the
language of lambda bracket. We apply this formalism to obtain some classical
results on conformal field theory.",math.QA,math
"We propose a version of the Hodge conjecture in Bott-Chern cohomology and
using results from characterizing real holomorphic chains by real rectifiable
currents to provide a proof for this question. We define a Bott-Chern
differential cohomology and use atomic section theory of Harvey and Lawson to
construct refined Bott-Chern classes for holomorphic vector bundles in this
differential cohomology. These refined Bott-Chern classes transform naturally
to standard Chern classes, Bott-Chern classes and Cheeger-Simons' refined Chern
classes.",math.CV math.AG math.DG,math
"The symmetric difference of the $q$-binomial coefficients
$F_{n,k}(q)={n+k\brack k}-q^{n}{n+k-2\brack k-2}$ was introduced by Reiner and
Stanton. They proved that $F_{n,k}(q)$ is symmetric and unimodal for $k \geq 2$
and $n$ even by using the representation theory for Lie algebras. Based on
Sylvester's proof of the unimodality of the Gaussian coefficients, as
conjectured by Cayley, we find an interpretation of the unimodality of
$F_{n,k}(q)$ in terms of semi-invariants. In the spirit of the strict
unimodality of the Gaussian coefficients due to Pak and Panova, we prove the
strict unimodality of the symmetric difference $G_{n,k,r}(q)={n+k\brack
k}-q^{nr/2}{n+k-r\brack k-r}$, except for the two terms at both ends, where
$n,r\geq8$, $k\geq r$ and at least one of $n$ and $r$ is even.",math.CO math.RT,math
"Let M and M' be simple 3-manifolds, each with connected boundary of genus at
least two. Suppose that M and M' are glued via a homeomorphism between their
boundaries. Then we show that, provided the gluing homeomorphism is
`sufficiently complicated', the Heegaard genus of the amalgamated manifold is
completely determined by the Heegaard genus of M and M' and the genus of their
common boundary. Here, a homeomorphism is `sufficiently complicated' if it is
the composition of a homeomorphism from the boundary of M to some surface S,
followed by a sufficiently high power of a pseudo-Anosov on S, followed by a
homeomorphism to the boundary of M'. The proof uses the hyperbolic geometry of
the amalgamated manifold, generalised Heegaard splittings and minimal surfaces.",math.GT,math
"We construct a new type of geometric knot theory, plumbers' knots, and solve
the problems of distinguishing and enumerating such knots at a fixed level of
complexity. (v2) Minor edits, added theorem 3.18. (v3) Substantial revisions,
essentially completely rewritten in places.",math.AT math.GT,math
"Let $\mathbb{F}_q$ denote the finite field of $q$ elements and
$\mathbb{F}_{q^n}$ the degree $n$ extension of $\mathbb{F}_q$. A normal basis
of $\mathbb{F}_{q^n}$ over $\mathbb{F} _q$ is a basis of the form
$\{\alpha,\alpha^q,\dots,\alpha^{q^{n-1}}\}$. An irreducible polynomial in
$\mathbb{F} _q[x]$ is called an $N$-polynomial if its roots are linearly
independent over $\mathbb{F} _q$. Let $p$ be the characteristic of $\mathbb{F}
_q$. Pelis et al. showed that every monic irreducible polynomial with degree
$n$ and nonzero trace is an $N$-polynomial provided that $n$ is either a power
of $p$ or a prime different from $p$ and $q$ is a primitive root modulo $n$.
Chang et al. proved that the converse is also true. By comparing the number of
$N$-polynomials with that of irreducible polynomials with nonzero traces, we
present an alternative treatment to this problem and show that all the results
mentioned above can be easily deduced from our main theorem.",math.NT,math
"The primary goal of this paper is to prove a near-martingale optional
stopping theorem and establish solvability and large deviations for a class of
anticipating linear stochastic differential equations. We prove the existence
and uniqueness of solutions using two approaches: (1) Ayed-Kuo differential
formula using an ansatz, and (2) a novel braiding technique by interpreting the
integral in the Skorokhod sense. We establish a Freidlin-Wentzell type large
deviations result for solution of such equations.",math.PR,math
"For a fixed graph $H$, what is the smallest number of colours $C$ such that
there is a proper edge-colouring of the complete graph $K_n$ with $C$ colours
containing no two vertex-disjoint colour-isomorphic copies, or repeats, of $H$?
We study this function and its generalisation to more than two copies using a
variety of combinatorial, probabilistic and algebraic techniques. For example,
we show that for any tree $T$ there exists a constant $c$ such that any proper
edge-colouring of $K_n$ with at most $c n^2$ colours contains two repeats of
$T$, while there are colourings with at most $c' n^{3/2}$ colours for some
absolute constant $c'$ containing no three repeats of any tree with at least
two edges. We also show that for any graph $H$ containing a cycle there exist
$k$ and $c$ such that there is a proper edge-colouring of $K_n$ with at most $c
n$ colours containing no $k$ repeats of $H$, while, for a tree $T$ with $m$
edges, a colouring with $o(n^{(m+1)/m})$ colours contains $\omega(1)$ repeats
of $T$.",math.CO,math
"We study the transversal XY spin-spin correlations in the non-equilibrium
steady state constructed in \cite{AP03} and prove their spatial exponential
decay close to equilibrium.",math-ph math.MP,math
"The purpose of this paper is first to give an asymptotic formula for the
holomorphic analytic torsion forms of a fibration associated with increasing
powers of a given line bundle. Secondly, we generalize this formula, thanks to
the theory of Toeplitz operators, in the case where the powers of the line
bundle is replaced by the direct image of powers of a line bundle on a bigger
manifold. In both cases we have to make fiberwise positivity assumption on the
line bundle. This results are the family versions of the results of Bimsut and
Vasserot on the asymptotic of the holomorphic torsion.",math.DG math.AG,math
"In standard linear quadratic (LQ) control, the first step in investigating
infinite-horizon optimal control is to derive the stabilization condition with
the optimal LQ controller. This paper focuses on the stabilization of an Ito
stochastic system with indefinite control and state weighting matrices in the
cost functional. A generalized algebraic Riccati equation (GARE) is obtained
via the convergence of the generalized differential Riccati equation (GDRE) in
the finite-horizon case. More importantly, the necessary and sufficient
stabilization conditions for indefinite stochastic control are obtained. One of
the key techniques is that the solution of the GARE is decomposed into a
positive semi-definite matrix that satisfies the singular algebraic Riccati
equation (SARE) and a constant matrix that is an element of the set satisfying
certain linear matrix inequality conditions. Using the equivalence between the
GARE and SARE, we reduce the stabilization of the general indefinite case to
that of the definite case, in which the stabilization is studied using a
Lyapunov functional defined by the optimal cost functional subject to the SARE.",math.OC,math
